learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR_EX+IN  0.554951  0.50443  1.1542  1.30963  0.560632  1.19837  0.520419  1.1939  0.514324  0.552748  1.2513  
TIPS-CFR_EX+IN  0.331301  0.28078  0.93055  1.02765  0.337391  0.97472  0.296769  0.970655  0.290674  0.329098  1.02765  
BEHAV-CFR  -0.696353  -0.746873  -0.0971032  0.0796107  -0.690262  -0.0529332  -0.730885  -0.0569983  -0.73698  -0.698555  0  
t = 8
CFR  0.928597  0.910692  1.05162  1.3345  0.928972  1.04397  0.937184  1.04517  0.911472  0.930328  1.03556  
CFR_EX+IN  1.01247  0.994565  1.13549  1.41837  1.01285  1.12784  1.02106  1.12905  0.995346  1.0142  1.11944  
CFR_IN  0.241835  0.223931  0.364856  0.647739  0.24221  0.357207  0.250423  0.358412  0.224711  0.243566  0.348803  
A-CFR_IN  -0.405904  -0.423808  -0.282883  0  -0.417095  -0.3861  -0.492885  -0.300893  -0.434595  -0.499741  -0.294252  
BPS-CFR  0.941013  0.923109  1.06403  1.35848  0.941388  1.05639  0.949601  1.05759  0.923879  0.942745  1.04798  
TIPS-CFR  0.253276  0.235372  0.376297  0.754748  0.253651  0.368648  0.261864  0.369853  0.236152  0.255007  0.360244  
CSPS-CFR  0.84522  0.827316  0.968241  1.34669  0.845595  0.960592  0.853808  0.961797  0.828096  0.846952  0.952188  
CFPS-CFR  0.25169  0.233786  0.374711  0.669161  0.252066  0.367062  0.260278  0.368267  0.234556  0.253422  0.358658  
CFPS-CFR_EX+IN  1.01156  0.993653  1.13458  1.42903  1.01213  1.12693  1.02014  1.12833  0.994622  1.01329  1.11853  
TIPS-CFR_EX+IN  0.906832  0.888927  1.02985  1.4083  0.907207  1.0222  0.915419  1.02341  0.889707  0.908563  1.0138  
BEHAV-CFR  0.266917  0.249012  0.389938  0.668136  0.267292  0.382289  0.275504  0.383494  0.249792  0.268648  0.373885  
t = 9
CFR  1.14521  2.03641  1.24209  1.7014  1.69655  1.24072  1.9523  1.24211  2.20687  1.42784  1.2385  
CFR_EX+IN  -0.10999  0.781212  -0.0131127  0.446202  0.44135  -0.0144786  0.697093  -0.0130923  0.951666  0.172636  -0.0167051  
CFR_IN  0.717528  1.60873  0.814406  1.27372  1.26887  0.81304  1.52461  0.814426  1.77918  1.00015  0.810813  
A-CFR_IN  -0.556192  0.33501  -0.459315  0  0.148403  -0.41044  0.301132  -0.30604  0.658719  -0.223325  -0.532093  
BPS-CFR  0.320007  1.21121  0.416884  0.722944  0.871347  0.415518  1.12709  0.416904  1.31141  0.602633  0.413292  
TIPS-CFR  0.72244  1.61364  0.819318  1.22839  1.27378  0.817952  1.52952  0.819286  1.7841  1.00507  0.815725  
CSPS-CFR  0.293055  1.18426  0.389933  0.799007  0.844395  0.388567  1.10014  0.389901  1.35471  0.575681  0.38634  
CFPS-CFR  0.720761  1.61196  0.817638  1.1237  1.2721  0.816324  1.5279  0.817659  1.71217  1.00344  0.814098  
CFPS-CFR_EX+IN  -0.364959  0.526243  -0.268082  0.037978  0.29172  -0.269448  0.442124  -0.162723  0.731787  -0.0823335  -0.271674  
TIPS-CFR_EX+IN  0.756055  1.64726  0.852932  1.26201  1.30739  0.851566  1.56314  0.852901  1.81771  1.03868  0.84934  
BEHAV-CFR  0.730224  1.62143  0.827101  1.3556  1.28156  0.825735  1.53731  0.82707  1.79188  1.01285  0.823509  
t = 10
CFR  0.443776  0.664305  -0.158247  -0.713668  0.48119  -0.115059  -1.29769  -0.115756  0.427577  0.585168  -0.0730026  
CFR_EX+IN  0.0121966  0.232725  -0.589827  -1.14525  0.0496104  -0.546639  -1.72927  -0.547335  -0.00400283  0.153588  -0.504582  
CFR_IN  1.5323  1.75283  0.930276  0.374855  1.56971  0.973465  -0.209171  0.972768  1.5161  1.67369  1.01552  
A-CFR_IN  1.15744  1.37797  0.555421  0  0.976684  0.729973  -0.452663  0.379738  0.92307  1.4302  0.810926  
BPS-CFR  0.275825  0.496354  -0.326198  -0.663444  0.313239  -0.28301  -1.46565  -0.283706  0.185503  0.373612  -0.240954  
TIPS-CFR  1.46752  1.68805  0.865494  0.178709  1.50493  0.908682  -0.273953  0.908574  1.54643  2.13932  0.950739  
CSPS-CFR  3.24147  3.462  2.63945  1.95266  3.27888  2.68264  1.5  2.68253  3.32046  3.9134  2.72469  
CFPS-CFR  1.46856  1.68909  0.866539  0.529293  1.50598  0.908845  -0.27379  0.909031  1.37824  1.56547  0.950901  
CFPS-CFR_EX+IN  0.283092  0.503621  -0.318932  -0.656178  0.424688  -0.413339  -1.59613  -0.172258  0.296952  0.243122  -0.316213  
TIPS-CFR_EX+IN  0.200383  0.420912  -0.40164  -1.08842  0.303204  -1.15407  -2.3369  -0.293154  0.344784  0.0765685  -0.250989  
BEHAV-CFR  1.40443  1.62496  0.80241  0.0767282  1.44185  0.845598  -0.337037  0.845489  1.44568  1.50222  0.887654  
t = 11
CFR  0.203423  -0.593827  1.25908  -1.25076  -0.73645  0.372717  1.14657  0.456555  -0.794384  -0.745614  -0.0880553  
CFR_EX+IN  0.822211  0.0561749  1.87787  -0.631971  -0.0716162  0.987056  1.75927  1.12139  -0.12955  -0.123879  0.979066  
CFR_IN  -0.883407  -1.68066  0.172253  -2.33759  -1.82328  -0.714114  0.0597419  -0.630276  -1.88121  -1.83244  -1.17489  
A-CFR_IN  2.25125  1.454  3.30691  0.797068  1.36988  2.43021  3.20406  2.56289  1.31195  1.31187  1.94125  
BPS-CFR  1.18506  0.358996  2.24072  -0.3043  0.24519  1.35412  2.12821  1.43826  -0.0127532  0.474211  0.893585  
TIPS-CFR  0.515096  -0.279333  1.57076  -0.965995  -0.42436  0.684065  1.45827  0.720114  -0.942783  -0.592114  0.223804  
CSPS-CFR  -0.714641  -1.50814  0.341019  -2.19573  -1.65451  -0.545363  0.228508  -0.509827  -2.17299  -1.81995  -1.00612  
CFPS-CFR  0.361494  -0.464573  1.41715  -1.12787  -0.578489  0.61861  1.39232  0.614578  -0.836258  -0.261299  0.159523  
CFPS-CFR_EX+IN  1.06843  0.242362  2.12409  -0.420935  0.462334  1.96383  2.7379  1.6553  0.204391  1.08395  1.46474  
TIPS-CFR_EX+IN  1.36251  0.563381  2.41817  -0.118582  0.105801  1.60897  2.38063  1.25027  -0.412714  0.332789  0.854641  
BEHAV-CFR  0.680241  -0.425197  1.7359  -0.788459  -0.259633  0.849428  1.62339  0.884019  -0.748898  -0.0826487  0.388762  
t = 12
CFR  0.269652  -0.581606  1.95939  0.815112  -0.130622  0.979704  1.63162  1.35052  -0.89206  0.417249  0.711468  
CFR_EX+IN  0.862702  0.012338  2.53955  1.40816  0.471335  1.5717  2.22351  1.95214  -0.29053  1.01327  1.53849  
CFR_IN  -1.64758  -2.47951  0.0421563  -1.10212  -2.03887  -0.989706  -0.310697  -0.557728  -2.84606  -1.55759  -1.22069  
A-CFR_IN  0.692264  -0.158994  2.382  1.23772  0.214982  2.18914  2.84106  1.69612  -0.546456  1.62669  1.24598  
BPS-CFR  0.598731  -0.261659  2.28248  1.19553  0.198458  1.30453  1.9607  1.68145  -0.371195  0.503668  1.28452  
TIPS-CFR  -0.326581  -1.17661  1.39803  -0.305671  -0.71873  0.385414  0.995495  0.822931  -0.849221  -0.579799  0.356176  
CSPS-CFR  -1.1763  -2.02637  0.530035  -1.15539  -1.57657  -0.443957  0.185666  -0.0510596  -1.65279  -1.43663  -0.514602  
CFPS-CFR  -1.01161  -1.87171  0.672136  -0.41481  -1.41736  -0.382381  0.294869  0.0656329  -1.99079  -1.18109  -0.420166  
