learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  
CFR  0.0671116  0.982479  0.154863  0.256321  0.129927  0.167688  0.30217  0.241884  0.114284  0.0059823  
CFR_EX+IN  0.127017  1.00919  0.218298  0.268881  0.150144  0.170211  0.30658  0.232093  0.0729984  0.00835578  
CFR_IN  0.216424  1.04905  0.211402  0.263251  0.234774  0.260487  0.314362  0.211961  0.0518244  0.340848  
A-CFR_IN  0.296277  0.813435  0.00486452  0.101297  0.260288  0.117701  0.393949  0.0729833  0.310141  0.359524  
BPS-CFR  0.0658241  1.15025  0.147826  0.260682  0.151888  0.2157  0.412625  0.295281  0.112143  0.0327224  
TIPS-CFR  0.216494  1.20839  0.0744408  0.26954  0.198795  0.236622  0.337386  0.223645  0.0723502  0.340462  
CSPS-CFR  0.120515  1.12918  0.220551  0.257234  0.168913  0.214258  0.405038  0.286842  0.104446  0.158833  
CFPS-CFR  0.216424  1.19786  0.0985429  0.262375  0.238365  0.210185  0.322846  0.225595  0.0710439  0.339851  
CFPS-CFR_EX+IN  0.130397  1.17732  0.210225  0.2718  0.168062  0.220808  0.433056  0.288168  0.145283  0.197252  
TIPS-CFR_EX+IN  0.127122  1.1692  0.208463  0.246298  0.17932  0.222184  0.424454  0.289269  0.1468  0.196242  
BR  0.366785  1.48486  0.627097  0.303666  0.361559  0.621864  0.789097  0.64076  0.395504  0.451756  
t = 17
CFR  0.0370572  0.910791  0.135819  0.287106  0.105999  0.152436  0.321399  0.260798  0.139294  0.157568  
CFR_EX+IN  0.0702669  0.934156  0.148891  0.296062  0.102193  0.172855  0.348202  0.257705  0.122166  0.151074  
CFR_IN  0.114209  1.13418  0.177877  0.29225  0.129821  0.197654  0.355388  0.227108  0.131711  0.228723  
A-CFR_IN  0.211788  0.833086  0.352034  0.107916  0.15967  0.332673  0.404502  0.100119  0.263059  0.348647  
BPS-CFR  0.0361384  0.985101  0.116685  0.295017  0.114738  0.103744  0.414344  0.309614  0.0859693  0.108737  
TIPS-CFR  0.114344  1.10925  0.148122  0.292445  0.119252  0.199697  0.387825  0.241209  0.115757  0.218338  
CSPS-CFR  0.0736976  0.996111  0.141665  0.283501  0.114355  0.126178  0.393826  0.308053  0.0845608  0.160949  
CFPS-CFR  0.114209  1.09952  0.13502  0.29366  0.125217  0.192835  0.379073  0.247881  0.166924  0.221378  
CFPS-CFR_EX+IN  0.0696174  0.995828  0.139342  0.298553  0.117093  0.132906  0.391812  0.318402  0.113151  0.160536  
TIPS-CFR_EX+IN  0.0723237  0.997362  0.139063  0.286387  0.122856  0.116886  0.41802  0.320405  0.115947  0.16028  
BR  0.283856  1.57941  0.537545  0.327732  0.326098  0.49915  0.739127  0.70804  0.304817  0.422241  
t = 18
CFR  -0.016566  0.9008  0.115804  0.222565  0.0813547  0.18749  0.376943  0.174642  0.0886748  0.189437  
CFR_EX+IN  -0.0307298  0.9008  0.0908313  0.223136  0.101833  0.162388  0.388288  0.219827  0.0828959  0.144052  
CFR_IN  -0.135775  1.11458  0.133038  0.222818  0.0318388  0.181623  0.504574  0.274973  0.13238  0.134379  
A-CFR_IN  -0.0248653  0.885481  0.315152  0.101487  0.0775865  0.351931  0.421108  0.180657  0.175656  0.314135  
BPS-CFR  -0.0254085  1.08601  0.109982  0.224537  0.0883734  0.165339  0.366291  0.0636544  0.0498652  0.141824  
TIPS-CFR  -0.135609  1.32622  0.101054  0.233809  0.0972631  0.169239  0.500582  0.246871  0.147957  0.128017  
CSPS-CFR  -0.0647246  1.10135  0.0855377  0.208475  0.10456  0.144229  0.384098  0.0785763  0.0508768  0.146584  
CFPS-CFR  -0.135775  1.32169  0.140321  0.230655  0.0299039  0.175742  0.504952  0.221146  0.171366  0.132781  
CFPS-CFR_EX+IN  -0.0513562  1.09302  0.0871094  0.225376  0.104517  0.143436  0.376121  0.0697046  0.0832514  0.134802  
