learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
TIPS-CFR  -0.107319  -0.0161571  0.0649422  -0.229257  -0.0996461  2.24213e-16  -0.13923  0.0172969  -0.0127266  -0.00347961  0.00241249  
CSPS-CFR  0.0528455  0.0452809  0.160757  -0.217984  0.0590966  0.13923  6.80012e-16  0.147421  0.0918979  0.10554  0.136826  
CFPS-CFR  -0.140453  -0.0436775  0.0377916  -0.309233  -0.157878  -0.0172969  -0.147421  1.96024e-16  -0.0793645  -0.0702635  -0.0222481  
CFPS-CFR_EX+IN  -0.00237953  -0.0479746  0.12175  -0.211215  -0.00187745  0.0127266  -0.0918979  0.0793645  7.63278e-17  -0.0445211  0.0138071  
TIPS-CFR_EX+IN  0.0476037  -0.00322196  0.116225  -0.2426  0.0482498  0.00347961  -0.10554  0.0702635  0.0445211  8.67362e-17  0.00273534  
BEHAV-CFR  -0.112149  -0.0946294  0.03921  -0.228199  -0.1027  -0.00241249  -0.136826  0.0222481  -0.0138071  -0.00273534  3.2135e-07  
t = 5
CFR  0  0.0295267  0.0656069  -0.352063  -0.0325198  -0.100203  0.0431487  0.0264748  0.00685118  -0.0287464  -0.0657532  
CFR_EX+IN  -0.0295267  1.04083e-16  0.0108735  -0.195379  -0.0702859  -0.0863246  -0.00830516  0.00103708  -0.0449544  -0.0730225  -0.0429298  
CFR_IN  -0.0656069  -0.0109148  -0.000965666  -0.190421  -0.0678205  -0.0347508  -0.0820217  0.0256538  -0.0187967  -0.00947469  0.0232003  
A-CFR_IN  0.352063  0.195379  0.190421  -0.000192199  0.33931  0.0296115  0.0638829  0.152915  0.0110293  -0.175618  0.0187997  
BPS-CFR  0.0325198  0.0702859  0.0678205  -0.33931  6.93889e-18  -0.107222  0.0549966  -0.0157463  0.0319351  -0.0188335  -0.0609743  
TIPS-CFR  0.100203  0.0863246  0.0347508  -0.0296115  0.107222  -0.000121654  0.0285901  0.0260264  0.129666  0.100688  0.0470173  
CSPS-CFR  -0.0431487  0.00830516  0.0820211  -0.0638831  -0.0550053  -0.028587  5.7652e-06  0.0512665  -0.0179704  -0.0492932  -0.0146235  
CFPS-CFR  -0.0264748  -0.00104887  -0.0256538  -0.152915  0.0157463  -0.0275456  -0.0515478  1.66533e-16  -0.0539567  0.112056  -0.0429697  
CFPS-CFR_EX+IN  -0.00685118  0.0449544  0.018776  -0.0110293  -0.0319351  -0.128328  0.0179704  0.0539353  7.37257e-17  -0.0262623  -0.0809356  
TIPS-CFR_EX+IN  0.0287464  0.0730225  0.00939726  0.175618  0.0188335  -0.100688  0.0473468  -0.112103  0.0262623  8.67362e-17  -0.0302925  
BEHAV-CFR  0.0657532  0.0429298  -0.0236583  -0.0168197  0.0609743  -0.0470013  0.0146447  0.042933  0.0809356  0.0303511  -9.93268e-06  
t = 6
CFR  1.38778e-17  -0.0288571  -0.0649697  -0.0719539  -0.0318381  -0.182927  -0.179922  -0.0430396  -0.0615805  -0.0886075  -0.195558  
CFR_EX+IN  0.0288571  1.17961e-16  -0.200335  -0.0692835  -0.0113067  -0.325667  -0.141089  -0.14776  -0.0493103  -0.0492468  -0.347027  
CFR_IN  0.0649697  0.200335  1.52656e-16  -0.093362  0.0512398  -0.0847877  0.0429393  -0.0555468  -0.019921  0.12495  -0.102151  
A-CFR_IN  0.0719539  0.0692835  0.093362  4.57967e-16  -0.0180038  0.0782177  0.0290199  -0.234131  0.186171  -0.207377  0.187881  
BPS-CFR  0.0318381  0.0113067  -0.0512398  0.0180038  -1.38778e-17  -0.127986  -0.171138  0.00643796  -0.0339132  -0.0694779  -0.185391  
TIPS-CFR  0.182927  0.325705  0.0847877  -0.0813975  0.127986  -1.29476e-06  0.0831983  0.0497034  0.118542  0.0376961  -0.00050036  
CSPS-CFR  0.179922  0.141089  -0.0429456  -0.0291713  0.171138  -0.0831983  0.0032501  -0.121379  0.137252  0.0755419  -0.0339239  
CFPS-CFR  0.0430396  0.14776  0.0555468  0.234131  -0.00643796  -0.0497049  0.121414  1.94289e-16  0.194689  0.0239263  -0.0700313  
CFPS-CFR_EX+IN  0.0615805  0.0493103  0.019921  -0.186171  0.0339132  -0.118542  -0.137252  -0.194654  4.16334e-17  -0.000815739  -0.203001  
TIPS-CFR_EX+IN  0.0886075  0.0492468  -0.12495  0.207377  0.0694779  -0.0376961  -0.0755419  -0.0239263  0.000815739  8.67362e-17  -0.184657  
BEHAV-CFR  0.195558  0.347027  0.102151  -0.190459  0.185391  0.00050036  0.0339239  0.0721718  0.203001  0.184657  1.80411e-16  
t = 7
CFR  -6.93889e-18  -0.0583326  -0.150001  0.0657086  -0.0219042  -0.0126954  -0.059508  -0.200916  -0.0758862  -0.0452997  0.00438031  
CFR_EX+IN  0.0583326  1.31839e-16  -0.0726811  0.124863  0.028431  -0.0871045  -0.00648532  -0.0494557  -0.0216133  0.0281478  -0.0709326  
CFR_IN  0.150001  0.0726811  5.63785e-17  0.079  0.116524  -0.0891387  -0.00208855  -0.119402  0.103482  0.0124307  -0.0323607  
A-CFR_IN  -0.0657086  -0.124863  -0.079  4.85723e-16  -0.103071  -0.0538981  -0.140866  0.193079  -0.146784  -0.0287706  -0.0339858  
BPS-CFR  0.0219042  -0.028431  -0.116524  0.103071  -1.38778e-17  0.0515342  -0.0301146  -0.174658  -0.0611356  -0.0343128  0.0292476  
TIPS-CFR  0.0132921  0.0867524  0.0890657  0.0528072  -0.0515342  -0.000107153  -0.279536  0.0590837  -0.0193608  0.0353252  -0.00614229  
CSPS-CFR  0.059508  0.00648532  0.00208855  0.140866  0.0288894  0.279503  1.38778e-16  0.0679091  0.0132759  0.0294128  0.257325  
CFPS-CFR  0.200916  0.0494557  0.119402  -0.193079  0.174658  -0.059097  -0.0679091  1.11022e-16  0.173686  0.0736398  0.00212096  
CFPS-CFR_EX+IN  0.0758862  0.0216133  -0.103482  0.146784  0.0611356  0.0192665  -0.0132759  -0.173686  1.31839e-16  0.0407643  -0.0138613  
TIPS-CFR_EX+IN  0.0452997  -0.0281478  -0.0124188  0.0287735  0.0343128  -0.0353252  -0.0293471  -0.0736398  -0.0407643  1.02349e-16  0.0444524  
BEHAV-CFR  -0.0042007  0.070919  0.0323607  0.033891  -0.0293779  0.00613907  -0.257325  -0.00212096  0.0115371  -0.0444572  -3.79655e-05  
t = 8
CFR  -3.46945e-18  -0.0833789  -0.185987  0.167715  0.0488033  0.0369577  0.173893  -0.144487  -0.0827897  -0.0577437  -0.0200592  
CFR_EX+IN  0.0833789  1.04083e-16  -0.112324  0.116727  0.0888733  0.0165978  0.0387455  -0.145605  0.00135682  0.0330261  0.0285897  
CFR_IN  0.185987  0.112324  1.66533e-16  0.0625788  0.167006  -0.0717487  -0.0976409  -0.0304465  0.0403643  0.0844977  -0.124242  
A-CFR_IN  -0.167715  -0.116727  -0.0625788  2.63678e-16  0.0129651  -0.239631  -0.179922  -0.176804  -0.0905504  -0.0216289  -0.242132  
BPS-CFR  -0.0488033  -0.0888733  -0.167006  -0.0129651  -3.46945e-18  -0.080524  0.183829  -0.0876702  -0.101223  -0.0847773  -0.0936717  
TIPS-CFR  -0.0365725  -0.0164129  0.0717487  0.239631  0.080524  1.249e-16  0.0990509  0.0778438  0.00864167  -0.00453085  0.00197971  
CSPS-CFR  -0.173893  -0.0387455  0.0976409  0.179922  -0.182753  -0.0990509  1.11022e-16  0.0743256  -0.0216693  0.00796683  -0.0451157  
CFPS-CFR  0.144487  0.145605  0.0304465  0.176804  0.0876702  -0.0778438  -0.0743256  1.38778e-16  -0.0386041  -0.0288478  0.0658237  
CFPS-CFR_EX+IN  0.0827897  -0.00135682  -0.0403643  0.0905504  0.101223  -0.00864167  0.0217402  0.0386041  9.02056e-17  0.0209662  -0.0136856  
TIPS-CFR_EX+IN  0.0577437  -0.0330261  -0.0844977  0.0216289  0.0847773  0.00453085  -0.00796683  0.0288478  -0.0209662  9.71445e-17  -0.0461094  
BEHAV-CFR  0.0204416  -0.0287258  0.124242  0.242132  0.0934685  -0.00197971  0.0451075  -0.0658237  0.0136856  0.0459401  1.66533e-16  
t = 9
CFR  0  -0.0062686  -0.0375998  0.0560136  0.0183809  -0.175002  -0.138764  0.0461647  -0.0315297  -0.0648471  -0.189823  
CFR_EX+IN  0.0062686  9.71445e-17  -0.0825819  -0.041943  0.0314893  -0.185627  0.0395183  0.146159  -0.0576346  -0.0202975  -0.0889268  
CFR_IN  0.0375998  0.0825819  1.17961e-16  -0.0124874  0.00578835  -0.0233871  0.00487355  0.104944  -0.043587  0.108897  0.0137765  
A-CFR_IN  -0.0560136  0.041943  0.0124874  2.08167e-16  0.0480675  -0.241438  -0.119702  -0.173  -0.117083  -0.0907889  -0.176306  
BPS-CFR  -0.0183809  -0.0314893  -0.00578835  -0.0480675  6.93889e-18  -0.163358  -0.161601  0.0253611  -0.0370124  -0.0600553  -0.130518  
TIPS-CFR  0.17561  0.185627  0.0233871  0.241438  0.163808  1.05232e-05  -0.0325687  0.0581291  0.066757  -0.065074  -0.0192858  
CSPS-CFR  0.138636  -0.0395183  -0.00487355  0.119699  0.0940862  0.0325764  -2.29357e-06  0.000863038  0.0200882  -0.100945  0.0924861  
CFPS-CFR  -0.0461647  -0.146159  -0.104944  0.173  -0.0253611  -0.0583047  -0.000863038  5.55112e-17  -0.00331463  0.0577927  0.0639862  
CFPS-CFR_EX+IN  0.0315297  0.0576346  0.043587  0.117083  0.0370124  -0.066757  -0.0200832  0.00331463  8.32667e-17  -0.0119963  0.0872399  
TIPS-CFR_EX+IN  0.0648471  0.0202975  -0.108897  0.0907889  0.0600553  0.0670013  0.101207  -0.0577927  0.0119963  4.85723e-17  0.149104  
BEHAV-CFR  0.191747  0.0889268  -0.0139011  0.176306  0.130518  0.0192858  -0.0924861  -0.0639862  -0.0872399  -0.149104  2.498e-16  
t = 10
CFR  1.38778e-17  -0.023999  -0.00859789  0.0895076  -0.0564947  -0.269331  -0.453568  -0.114413  -0.0054167  -0.0782174  -0.263124  
CFR_EX+IN  0.023999  1.38778e-17  -0.100481  0.0609217  -0.00233653  -0.0179024  -0.268899  -0.0896252  -0.076992  -0.0587519  -0.155547  
CFR_IN  0.00859789  0.100481  2.34188e-16  0.105419  -0.0186682  0.112062  -0.184561  -0.105672  0.0923421  0.0142953  0.025331  
A-CFR_IN  -0.0895076  -0.0609217  -0.105419  4.30211e-16  -0.150897  -0.0639764  -0.282542  -0.0195203  -0.152851  -0.209253  0.00128205  
BPS-CFR  0.0564947  0.00233653  0.0186682  0.150897  0  -0.277999  -0.441452  -0.134013  0.0414266  -0.0608557  -0.249544  
TIPS-CFR  0.269375  0.0179024  -0.111182  0.0639764  0.278012  7.80626e-17  -0.10265  -0.140802  0.118668  -0.0656794  -0.0390851  
CSPS-CFR  0.453568  0.268899  0.184561  0.284037  0.441452  0.10265  3.05311e-16  0.0782271  0.0986148  0.0392081  -0.0732814  
CFPS-CFR  0.114413  0.0896252  0.105672  0.0195203  0.134013  0.140802  -0.0782271  1.94289e-16  -0.0112763  -0.0887425  0.126671  
CFPS-CFR_EX+IN  0.0054167  0.076992  -0.0923421  0.152851  -0.0414266  -0.118668  -0.0986148  0.0112763  5.20417e-17  -0.083203  -0.0603154  
TIPS-CFR_EX+IN  0.0782174  0.0587519  -0.0142953  0.209253  0.0608557  0.0656794  -0.0392081  0.0887425  0.083203  1.38778e-17  -0.140644  
BEHAV-CFR  0.26314  0.155547  -0.025331  -0.00128205  0.249554  0.0390851  0.0375919  -0.126671  0.0603154  0.140644  3.19189e-16  
t = 11
CFR  0  0.0421612  -0.010687  0.102773  -0.0797089  -0.265116  -0.27344  -0.146491  -0.0307246  -0.109713  -0.210146  
CFR_EX+IN  -0.0421612  2.08167e-17  -0.0510916  0.2143  -0.0271756  -0.0783132  -0.207878  -0.209086  0.0279165  -0.0684611  -0.237008  
CFR_IN  0.010687  0.0510916  1.94289e-16  0.190369  0.0243029  0.15695  -0.086654  0.0863749  0.115762  -0.0967355  0.0362571  
A-CFR_IN  -0.102541  -0.2143  -0.190369  4.16334e-16  -0.320247  0.0731543  -0.119458  -0.201378  -0.184152  -0.0628007  0.15517  
BPS-CFR  0.0797089  0.0271756  -0.0243029  0.320247  0  -0.146274  -0.260987  -0.107177  -0.00868793  -0.0635014  -0.0980371  
TIPS-CFR  0.265116  0.0783132  -0.156694  -0.0731543  0.146576  9.32414e-17  -0.106262  -0.0914487  0.0568524  0.038441  0.0808797  
CSPS-CFR  0.27344  0.207878  0.086654  0.119581  0.260987  0.106307  -3.12213e-08  0.00911809  0.143296  0.135363  0.0208797  
CFPS-CFR  0.146491  0.209086  -0.0863749  0.201378  0.107177  0.0914487  0.0970561  1.94289e-16  0.0849475  0.13583  0.0107753  
CFPS-CFR_EX+IN  0.0307246  -0.0279165  -0.115762  0.184152  0.00868793  -0.0568524  -0.143296  -0.0849475  6.59195e-17  -0.00430747  -0.112979  
TIPS-CFR_EX+IN  0.109811  0.0684611  0.0967355  0.0628007  0.0635014  -0.038441  -0.135363  -0.13583  0.00430747  4.85723e-17  -0.0179583  
BEHAV-CFR  0.210146  0.237008  -0.0362571  -0.15517  0.0980371  -0.0808797  -0.0208797  -0.0107753  0.112979  0.0179583  -3.53884e-16  
t = 12
CFR  1.38778e-17  -0.0146263  -0.151486  0.249643  -0.0605735  0.0498438  0.0948057  0.00980784  -0.0307485  -0.115468  0.046462  
CFR_EX+IN  0.0146263  9.71445e-17  -0.0270297  0.190942  -0.0120991  0.0331247  -0.00610276  -0.0660124  -0.0151106  -0.0659957  -0.0480598  
CFR_IN  0.151486  0.0270297  1.38778e-16  0.220885  0.142952  0.00322593  0.100465  0.0418693  0.0517856  0.10852  -0.00468167  
A-CFR_IN  -0.249636  -0.190942  -0.220885  4.44089e-16  -0.389116  -0.165633  -0.00239569  -0.188004  -0.158576  0.00118714  -0.14194  
BPS-CFR  0.0605735  0.0120991  -0.142952  0.389116  3.46945e-18  0.0834351  0.183532  0.0692772  -0.0213076  0.04862  0.141313  
TIPS-CFR  -0.0498438  -0.0331247  -0.00322593  0.165633  -0.0834351  1.38778e-16  0.0361534  -0.0658894  0.0256484  0.137384  0.0457198  
CSPS-CFR  -0.0948057  0.00610276  -0.100465  0.00239569  -0.183532  -0.0363899  2.22045e-16  0.120643  -0.0116764  0.0895589  0.0171393  
CFPS-CFR  -0.00980784  0.0660124  -0.0418693  0.188004  -0.0692772  0.0658894  -0.120643  4.16334e-17  0.152866  0.0576559  -0.167149  
CFPS-CFR_EX+IN  0.0307485  0.0151106  -0.0517856  0.158576  0.0213076  -0.0256484  0.0116764  -0.152866  1.249e-16  -0.00712492  -0.0490122  
TIPS-CFR_EX+IN  0.116151  0.0659957  -0.10852  -0.00118714  -0.0484484  -0.137384  -0.0895589  -0.0576559  0.00711254  8.32667e-17  -0.0118899  
BEHAV-CFR  -0.0461125  0.0480598  0.00468167  0.14194  -0.141313  -0.0457198  -0.0171599  0.167149  0.0490122  0.0118899  2.08167e-16  
t = 13
CFR  -2.60209e-18  0.0241191  0.0278168  0.300927  -0.0420578  0.190242  0.0832761  0.154358  -0.136445  -0.129882  0.197135  
CFR_EX+IN  -0.0241191  8.32667e-17  0.0730929  0.119677  -0.0225892  -0.0685779  0.113654  0.042539  -0.00517663  -0.0188076  -0.0565467  
CFR_IN  -0.0278168  -0.0730929  5.55112e-17  0.302999  -0.0423995  -0.0126616  0.100421  0.0278793  -0.0314392  0.05498  -0.176901  
A-CFR_IN  -0.300927  -0.119677  -0.302999  6.31464e-05  -0.265308  -0.208831  0.189459  -0.239243  -0.189212  -0.0754151  -0.308252  
BPS-CFR  0.0420578  0.0225892  0.0423995  0.265308  1.38778e-17  0.184074  0.18187  0.16532  -0.0663352  -0.0576795  0.185077  
TIPS-CFR  -0.190242  0.0685779  0.0126616  0.208831  -0.184074  0  0.208398  0.0923216  -0.113692  -0.0207783  -0.0696829  
CSPS-CFR  -0.0832761  -0.113654  -0.100421  -0.189459  -0.18187  -0.208829  3.26128e-16  -0.064588  0.0512459  -0.0272765  -0.0517773  
CFPS-CFR  -0.154358  -0.042539  -0.0278793  0.239243  -0.16532  -0.0923216  0.064588  5.55112e-17  0.0151029  -0.0343989  -0.236819  
CFPS-CFR_EX+IN  0.136445  0.00517663  0.0314392  0.189212  0.0663352  0.113692  -0.0512459  -0.0151029  6.93889e-17  -0.0382591  0.0688402  
TIPS-CFR_EX+IN  0.132408  0.0188076  -0.05498  0.0754151  0.0576795  0.0207783  0.0272765  0.0343989  0.03826  8.32667e-17  -0.102635  
BEHAV-CFR  -0.197135  0.0565467  0.176901  0.308252  -0.185077  0.0696829  0.0504976  0.236819  -0.0688402  0.102635  7.82115e-05  
t = 14
CFR  -1.38778e-17  -0.189024  0.0151105  0.255733  0.00438866  0.0285909  0.146482  0.0807011  -0.22077  0.0533781  0.0673989  
CFR_EX+IN  0.189024  1.249e-16  0.0481744  -0.0191866  0.065911  0.00285957  -0.16782  0.059096  0.0064033  0.0884747  0.0717857  
