learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
TIPS-CFR  0.0898191  0.048099  -0.00356434  0.00493065  0.0940574  2.77556e-17  0.0228256  -0.00237446  0.0492156  0.0417166  -0.00199699  
CSPS-CFR  -0.0116613  -0.0242115  0.0402199  0.0673283  -0.00727602  0.0399406  -4.39644e-17  0.0400133  -0.0226797  -0.02593  0.0384633  
CFPS-CFR  0.0831871  0.0389771  -0.00100794  0.00333856  0.0870849  0.00444429  0.0249996  9.48316e-17  0.0401888  0.0337645  0.00216952  
CFPS-CFR_EX+IN  -0.0254217  -0.00461552  0.178215  0.189091  -0.0189665  0.184538  0.135586  0.180007  6.93889e-18  0.00958944  0.194015  
TIPS-CFR_EX+IN  -0.0335789  -0.00887983  0.177006  0.18884  -0.0280283  0.183374  0.136299  0.178786  -0.00471614  1.61953e-17  0.192613  
BEHAV-CFR  0.0941014  0.0485273  -0.000730926  0.00759935  0.0986543  0.00246541  0.024091  0.000317056  0.0497703  0.0427577  1.61906e-17  
t = 5
CFR  -8.67362e-18  0.164328  0.496971  0.539493  0.0116021  0.490432  0.380937  0.500221  0.177536  0.199901  0.496159  
CFR_EX+IN  0.164077  3.1225e-17  0.27236  0.326181  0.181252  0.280055  0.20858  0.276519  0.0113014  0.0411896  0.290298  
CFR_IN  0.319892  0.10363  -1.15671e-17  0.047784  0.330707  0.0170762  0.0248699  0.00270298  0.110221  0.109474  0.0453293  
A-CFR_IN  0.349811  0.0988974  0.002526  3.00324e-17  0.361288  -0.00124186  -0.0150998  0.00242499  0.106189  0.103478  0.0105007  
BPS-CFR  -0.00887398  0.148652  0.489508  0.531595  5.75982e-19  0.482661  0.371403  0.492558  0.161295  0.183359  0.488322  
TIPS-CFR  0.33295  0.109497  -0.00151396  0.0287291  0.344688  3.93023e-17  0.0230465  -5.62597e-06  0.117002  0.12088  0.0197242  
