learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
A-CFR  0.0267565  1.83881e-16  0.0187018  -0.00197619  -0.087415  -0.0798555  -0.0798555  0.0339676  0.403435  0.109357  
CFR_IN  0.000219302  -0.0103685  5.10009e-16  -0.0111564  -0.0093098  -0.0118107  -0.0118107  -0.0270609  0.239831  -0.0665661  
A-CFR_IN  0.0278495  0.00197619  0.019423  5.30825e-16  -0.0862398  -0.0813062  -0.0813062  -0.0338093  0.325952  0.109357  
BPS-CFR  0.00815486  0.0727809  0.0114217  0.0719833  3.34802e-16  -0.00960102  -0.00960102  -0.0259079  0.285195  0.0471396  
TIPS-CFR  0.00837773  0.0681934  0.0121106  0.0690851  0.00960102  2.58474e-16  4.66641e-16  -0.0368266  0.300565  0.0506662  
IPS-CFR  0.00837773  0.0681934  0.0121106  0.0690851  0.00960102  3.13985e-16  3.20924e-16  -0.0368266  0.300565  0.0506662  
PI  0.0270228  -0.0249091  0.0274734  0.0310476  0.0288752  0.0124971  0.0124971  -5.86337e-16  1.66533e-16  -0.0979167  
greed_punisher  -0.291929  -0.392855  -0.183718  -0.281502  -0.225106  -0.184191  -0.184191  1.66533e-16  -6.10623e-16  -0.5  
FP  0.0668161  -0.118373  0.0668161  -0.118373  -0.0471396  -0.0506662  -0.0506662  0.228125  0.464062  1.89952e-16  
t = 39
CFR  1.30104e-18  -0.0204098  0.00110515  -0.0214487  -0.0126485  -0.0106673  -0.0106673  -0.0270845  0.293576  -0.0600515  
A-CFR  0.0270612  1.43982e-16  0.0199571  -0.00140676  -0.07965  -0.0568131  -0.0568131  -0.0529784  0.419402  0.0608765  
CFR_IN  -0.00110515  -0.0116237  3.9118e-16  -0.0125512  -0.0137869  -0.0130903  -0.0130903  -0.0218193  0.240475  -0.0600515  
A-CFR_IN  0.0280244  0.00140676  0.0196676  5.02636e-16  -0.0753342  -0.0618852  -0.0618852  -0.0354955  0.32598  0.0608765  
BPS-CFR  0.0135175  0.0667049  0.0164945  0.0621531  1.52656e-16  -0.00499332  -0.00499332  -0.0387607  0.293476  0.0404679  
TIPS-CFR  0.0106673  0.0465234  0.0130903  0.0514518  0.00499332  4.17635e-16  4.16767e-16  0.00775439  0.30477  0.0432118  
IPS-CFR  0.0106673  0.0465234  0.0130903  0.0514518  0.00499332  2.29417e-16  2.15539e-16  0.00775439  0.30477  0.0432118  
PI  0.0296095  0.0855121  0.025483  0.0282118  0.0369485  -0.00609819  -0.00609819  2.77556e-17  -0.415365  0.0604167  
greed_punisher  -0.270786  -0.399062  -0.18404  -0.281585  -0.2389  -0.183831  -0.183831  0.446354  -4.57967e-16  -0.522917  
FP  0.0595633  -0.0604887  0.0595633  -0.0604887  -0.0404679  -0.0432118  -0.0432118  -0.08125  0.481771  1.89952e-16  
t = 40
CFR  4.77049e-17  -0.0203455  0.00016106  -0.0212272  -0.015402  -0.0122427  -0.0122427  -0.0376294  0.297017  -0.0462911  
A-CFR  0.0262061  1.92554e-16  0.0193375  5.89806e-16  -0.0593593  -0.0424789  -0.0424789  0.0266999  0.423958  0.0131806  
CFR_IN  -0.00016106  -0.0110042  2.54137e-16  -0.0140847  -0.0145889  -0.0132788  -0.0132788  -0.0285855  0.241209  -0.0462911  
A-CFR_IN  0.0270184  2.80158e-16  0.020403  5.02202e-16  -0.0570419  -0.0464194  -0.0464194  -0.0721949  0.326007  0.0131806  
BPS-CFR  0.0170135  0.0486307  0.0186387  0.0466958  2.25514e-16  -0.00464267  -0.00464267  -0.018299  0.304146  0.0324844  
TIPS-CFR  0.0122427  0.0340007  0.0132788  0.0374907  0.00464267  2.87964e-16  3.07913e-16  -0.0509376  0.31334  0.0115212  
IPS-CFR  0.0122427  0.0340007  0.0132788  0.0374907  0.00464267  2.37657e-16  2.94903e-16  -0.0509376  0.31334  0.0115212  
PI  0.0361645  0.0148796  0.026035  0.0381012  0.0173154  0.0519953  0.0519953  -7.97973e-16  -6.10623e-16  0.1  
greed_punisher  -0.274113  -0.400833  -0.184407  -0.281667  -0.256712  -0.198463  -0.198463  -6.10623e-16  -6.17562e-16  -0.485417  
FP  0.0447987  -0.000680565  0.0447987  -0.000680565  -0.0324844  -0.0115212  -0.0115212  -0.1  0.384375  1.89952e-16  
t = 41
CFR  2.84061e-16  -0.0196985  -0.000778523  -0.0206509  -0.012684  -0.00972314  -0.00972314  -0.0131032  0.30025  -0.0386164  
A-CFR  0.0249158  1.76942e-16  0.019678  -0.00278538  -0.0449955  -0.0248233  -0.0248233  -0.0884722  0.379687  -0.0374176  
CFR_IN  0.000778523  -0.0120268  3.52583e-16  -0.0153661  -0.010189  -0.0108082  -0.0108082  -0.0131758  0.242077  -0.0386164  
A-CFR_IN  0.0258001  0.00276746  0.0210526  4.46258e-16  -0.0420794  -0.0301712  -0.0301712  0.0330616  0.326035  -0.0374176  
BPS-CFR  0.014856  0.0365677  0.0156664  0.0342332  3.747e-16  -0.00629604  -0.00629604  -0.000821583  0.312007  0.00296547  
TIPS-CFR  0.00972314  0.0186088  0.0111681  0.0232538  0.00629604  3.1572e-16  2.8276e-16  -0.0137136  0.368196  0.00383442  
IPS-CFR  0.00972314  0.0186088  0.0111681  0.0232538  0.00629604  5.16948e-16  4.0766e-16  -0.0137136  0.368196  0.00383442  
PI  0.00664404  0.0832402  0.0214934  -0.0383884  0.000361735  0.0144125  0.0144125  1.66533e-16  -0.627344  -0.26875  
greed_punisher  -0.277238  -0.3675  -0.184841  -0.28175  -0.269519  -0.266177  -0.266177  0.970833  -6.00214e-16  -0.485417  
FP  0.0356517  0.0565461  0.0356517  0.0565461  -0.00296547  -0.00383442  -0.00383442  0.29375  0.384375  -3.46945e-17  
t = 42
CFR  -1.21431e-17  -0.0200869  -0.0018397  -0.0216501  -0.0116896  -0.0114256  -0.0114256  -0.013039  0.303719  -0.0688398  
A-CFR  0.0245874  2.09468e-16  0.0174073  -0.0012382  -0.0296562  -0.0127135  -0.0127135  -0.044  0.379687  -0.0318505  
CFR_IN  0.00186873  -0.0113389  2.63624e-16  -0.0163759  -0.00909785  -0.010528  -0.010528  0.0349361  0.246853  -0.0688398  
A-CFR_IN  0.0262291  0.00127415  0.0215209  3.62991e-16  -0.0282888  -0.0156769  -0.0156769  -0.0488816  0.326062  -0.0318505  
BPS-CFR  0.0143401  0.0245378  0.0157148  0.0241069  4.02456e-16  -0.00539683  -0.00539683  -0.0396874  0.322002  0.00555912  
TIPS-CFR  0.0114256  0.0103056  0.0116644  0.0123037  0.00539683  3.747e-16  2.84495e-16  -0.0288679  0.376066  0.0063557  
IPS-CFR  0.0114256  0.0103056  0.0116644  0.0123037  0.00539683  4.16334e-16  3.33067e-16  -0.0288679  0.376066  0.0063557  
PI  0.0171341  0.0443713  -0.010439  0.0318672  0.0569807  0.0146264  0.0146264  -4.33681e-16  3.33067e-16  0.154167  
greed_punisher  -0.280592  -0.3675  -0.188393  -0.281833  -0.285903  -0.283856  -0.283856  3.33067e-16  -7.35523e-16  -0.485417  
FP  0.0640958  0.0493506  0.0640958  0.0493506  -0.00555912  -0.0063557  -0.0063557  -0.0979167  0.384375  1.38778e-17  
t = 43
CFR  1.33574e-16  -0.016724  -0.00181932  -0.0192919  -0.00733656  -0.00294205  -0.00294205  -0.0464714  0.307999  -0.0980473  
A-CFR  0.019803  1.84314e-16  0.0110331  -0.00156918  -0.0203502  -0.00435525  -0.00435525  -0.0544328  0.379687  -0.0231179  
CFR_IN  0.00185307  -0.0070855  3.1572e-16  -0.0131008  -0.00952048  -0.000734068  -0.000734068  -0.0279699  0.260047  -0.0980473  
A-CFR_IN  0.0225966  0.00161009  0.0169846  4.11129e-16  -0.0182978  -0.00265216  -0.00265216  -0.0131734  0.32609  -0.0231179  
BPS-CFR  0.0106471  0.0186818  0.0171392  0.0177226  4.02456e-16  -0.00142565  -0.00142565  0.0038492  0.325369  -0.00188396  
TIPS-CFR  0.00294205  0.00557221  0.00278271  0.00294915  0.00142565  5.10009e-16  4.23273e-16  0.00939389  0.386106  -0.00207323  
IPS-CFR  0.00294205  0.00557221  0.00278271  0.00294915  0.00142565  5.34295e-16  3.81639e-16  0.00939389  0.386106  -0.00207323  
PI  0.045831  0.0502894  0.0266051  0.0155708  -0.0101653  0.0139014  0.0139014  -5.55112e-17  -0.283333  0.104167  
greed_punisher  -0.284729  -0.3675  -0.199136  -0.281915  -0.290863  -0.306642  -0.306642  0.561458  -5.86337e-16  -0.502083  
FP  0.0795013  0.0388722  0.0795013  0.0388722  0.00188396  0.00207323  0.00207323  -0.0260417  0.421875  1.38778e-17  
t = 44
CFR  -3.64292e-17  -0.0143402  -0.00320011  -0.0156959  -0.00145642  0.0059828  0.0059828  -0.0183  0.313021  -0.0793505  
A-CFR  0.0164893  8.67362e-17  0.00909808  0.00299368  -0.00971784  -0.00266102  -0.00266102  -0.00847301  0.379687  -0.0362672  
CFR_IN  0.00321409  -0.00620699  3.05311e-16  -0.0113595  -0.00525172  0.00133533  0.00133533  -0.0213226  0.267666  -0.0793505  
A-CFR_IN  0.0180119  -0.00299368  0.0143335  4.74664e-16  -0.00584531  0.00810781  0.00810781  -0.0474242  0.326117  -0.0362672  
BPS-CFR  0.00710212  0.0114326  0.0136103  0.00842499  4.54498e-16  -0.002499  -0.002499  0.00166582  0.325489  0.00440415  
TIPS-CFR  -0.00484015  0.00467309  0.00325914  -0.007159  0.002499  3.85109e-16  1.23165e-16  -0.0242752  0.389386  0.00247743  
IPS-CFR  -0.00484015  0.00467309  0.00325914  -0.007159  0.002499  6.45317e-16  3.72966e-16  -0.0242752  0.389386  0.00247743  
PI  0.0211354  0.00399463  0.0277255  0.051957  0.0104008  0.0241951  0.0241951  -6.10623e-16  -6.00214e-16  0.0802083  
greed_punisher  -0.289583  -0.3675  -0.205352  -0.281998  -0.290262  -0.313614  -0.313614  -6.00214e-16  -7.97973e-16  -0.497917  
FP  0.07126  0.0420406  0.07126  0.0420406  -0.00132036  -0.000386642  -0.000386642  -0.0377604  0.354167  1.38778e-17  
t = 45
CFR  -3.46945e-18  -0.0130995  -0.00579302  -0.0140782  -0.000843681  0.00725126  0.00725126  -0.0280001  0.210417  -0.0727338  
A-CFR  0.0150852  1.52656e-16  0.00528383  0.00390774  -0.00195994  -0.00065094  -0.00065094  -0.0386809  0.380058  -0.0499222  
CFR_IN  0.00579302  -0.00337025  4.57967e-16  -0.00724805  -0.00283648  -0.00133428  -0.00133428  -0.0341174  0.276288  -0.0727338  
A-CFR_IN  0.0162717  -0.00390774  0.00933672  5.46438e-16  -0.000824552  0.00535612  0.00535612  -0.0133262  0.326145  -0.0499222  
BPS-CFR  0.00884151  0.00508623  0.0123138  0.00411478  3.81639e-16  -0.00350053  -0.00350053  -0.0287526  0.325612  0.0103942  
TIPS-CFR  -0.00458918  0.00279798  0.00926788  -0.00373116  0.00350053  3.71231e-16  2.22045e-16  -0.0118296  0.389513  0.00781522  
IPS-CFR  -0.00458918  0.00279798  0.00926788  -0.00373116  0.00350053  4.61436e-16  3.71231e-16  -0.0118296  0.389513  0.00781522  
PI  0.0306837  0.0448604  0.0398821  0.0276401  0.0365758  0.0155542  0.0155542  2.22045e-16  -0.666146  0.0208333  
greed_punisher  -0.25625  -0.367263  -0.212386  -0.282081  -0.28965  -0.313231  -0.313231  1.09714  -4.33681e-16  -0.50625  
FP  0.0655994  0.0419929  0.0655994  0.0419929  -0.00469581  -0.00292163  -0.00292163  -0.00833333  0.551042  1.38778e-17  
t = 46
CFR  -1.66533e-16  -0.00456086  -0.00446668  -0.00514382  0.00124504  0.0020715  0.0020715  -0.0257268  0.210417  -0.0504915  
A-CFR  0.00461853  7.11237e-17  -0.0056218  0.0025701  0.00177079  0.00156312  0.00156312  -0.0109921  0.381344  -0.0897022  
CFR_IN  0.00446668  0.00600793  4.44089e-16  0.00111678  -1.10444e-05  -0.00643367  -0.00643367  0.0134889  0.282813  -0.0504915  
A-CFR_IN  0.00534815  -0.0025701  -0.000188252  6.10623e-16  0.00264314  0.00722044  0.00722044  -0.0516699  0.326173  -0.0897022  
BPS-CFR  0.0114012  0.000588315  0.013726  -0.000148704  4.11997e-16  -0.00310479  -0.00310479  -0.0277298  0.325736  0.01381  
TIPS-CFR  0.00485257  0.000480778  0.0208663  -0.00578809  0.00310479  2.81025e-16  3.01842e-16  -0.0142347  0.324534  0.0118994  
IPS-CFR  0.00485257  0.000480778  0.0208663  -0.00578809  0.00310479  5.63785e-16  4.33681e-16  -0.0142347  0.324534  0.0118994  
PI  0.0270441  0.0283373  -0.00875176  0.0353134  0.0342007  0.00909668  0.00909668  -4.57967e-16  2.22045e-16  0.0291667  
greed_punisher  -0.25625  -0.366449  -0.217708  -0.282165  -0.289026  -0.29504  -0.29504  2.22045e-16  -6.10623e-16  -0.50625  
FP  0.0515071  0.0770046  0.0515071  0.0770046  -0.00602076  -0.00480117  -0.00480117  -0.04375  0.558333  -2.28983e-16  
t = 47
CFR  -2.08167e-17  0.00358349  -0.0050892  0.00275776  0.000285584  -0.00916101  -0.00916101  -0.0084545  0.210417  -0.0463157  
A-CFR  -0.00352181  4.85723e-17  -0.0137667  -6.36315e-05  -0.00135193  -0.000253734  -0.000253734  -0.0562095  0.382369  -0.0495297  
CFR_IN  0.0050892  0.0136856  5.48173e-16  0.00679011  -0.000127872  -0.00206161  -0.00206161  -0.0476897  0.282813  -0.0463157  
A-CFR_IN  -0.00258003  6.36315e-05  -0.00614266  5.27356e-16  -0.00142581  0.00853685  0.00853685  -0.01889  0.326201  -0.0495297  
BPS-CFR  0.0161895  0.00280646  0.0175618  0.00262335  5.0307e-16  -0.00260657  -0.00260657  0.00599499  0.325864  0.0171401  
TIPS-CFR  0.0224041  0.00145634  0.0219067  -0.00649341  0.00260657  4.51028e-16  4.09395e-16  -0.0565025  0.392625  0.01423  
IPS-CFR  0.0224041  0.00145634  0.0219067  -0.00649341  0.00260657  3.41741e-16  3.01842e-16  -0.0565025  0.392625  0.01423  
PI  0.0124761  0.0491895  0.0421349  0.0207533  -0.0040532  0.0495312  0.0495312  3.33067e-16  -0.417057  0.120833  
greed_punisher  -0.25625  -0.365867  -0.217708  -0.282248  -0.288386  -0.276844  -0.276844  0.452083  -4.57967e-16  -0.50625  
FP  0.0482466  0.0438907  0.0482466  0.0438907  -0.00735703  -0.00531864  -0.00531864  -0.1125  0.558333  -3.747e-16  
t = 48
CFR  2.77556e-17  0.0132096  -0.00672495  0.0119251  -0.0027512  -0.00941529  -0.00941529  0.0258345  0.210417  -0.0276836  
A-CFR  -0.012214  1.5786e-16  -0.0172689  0.00186036  -0.00560777  0.000882277  0.000882277  -0.0452459  0.383218  -0.0287561  
CFR_IN  0.00672495  0.0176984  5.68989e-16  0.0139331  -0.00142236  -0.00409426  -0.00409426  -0.0110951  0.283802  -0.0276836  
A-CFR_IN  -0.0107536  -0.00186036  -0.0124834  5.82867e-16  -0.00778506  0.00427033  0.00427033  -0.0265824  0.326229  -0.0287561  
BPS-CFR  0.0238317  0.00573735  0.0228645  0.00770141  4.85723e-16  -0.00234459  -0.00234459  -0.0141679  0.325997  -0.00217516  
TIPS-CFR  0.028233  -0.00348942  0.026665  -0.0019945  0.00234459  3.13985e-16  3.57353e-16  -0.0204057  0.392745  -0.00693748  
IPS-CFR  0.028233  -0.00348942  0.026665  -0.0019945  0.00234459  5.21284e-16  2.68015e-16  -0.0204057  0.392745  -0.00693748  
PI  -0.0270278  0.0366435  0.0167951  0.0220794  0.0177539  0.00506855  0.00506855  -6.17562e-16  -7.97973e-16  -0.258333  
greed_punisher  -0.25625  -0.365381  -0.217708  -0.282332  -0.287726  -0.276563  -0.276563  -7.97973e-16  -6.17562e-16  -0.508333  
FP  0.0318714  0.0264521  0.0318714  0.0264521  0.012324  0.0154294  0.0154294  0.2875  0.625  -2.56739e-16  
t = 49
CFR  1.11022e-16  0.0197991  -0.00765712  0.0190995  -0.00420997  -0.00486113  -0.00486113  -0.0379757  0.210417  0.0287966  
A-CFR  -0.0176479  -1.73472e-17  -0.0220458  -0.00921914  -0.0187372  0.00711317  0.00711317  -0.0271432  0.383927  -0.00339651  
CFR_IN  0.00765712  0.023518  4.996e-16  0.0216579  -0.0024911  -0.000652207  -0.000652207  0.0153877  0.284541  0.0287966  
A-CFR_IN  -0.0166704  0.00923806  -0.0192069  4.19803e-16  -0.0185572  0.00117736  0.00117736  -0.0280329  0.326257  -0.00339651  
BPS-CFR  0.0271214  0.0176971  0.0259756  0.0173513  2.77556e-16  -0.00133626  -0.00133626  -0.0281242  0.326133  0.00319855  
TIPS-CFR  0.0259004  -0.0139448  0.0229466  -0.000712626  0.0013401  4.996e-16  3.93782e-16  0.00398371  0.42125  -0.0038232  
IPS-CFR  0.0259004  -0.0139448  0.0229466  -0.000712626  0.0013401  7.26849e-16  4.12864e-16  0.00398371  0.42125  -0.0038232  
PI  0.0384737  0.0256522  -0.0257164  0.0252635  0.0337105  -0.012418  -0.012418  2.08167e-16  -0.696354  0.0625  
greed_punisher  -0.25625  -0.364956  -0.217708  -0.282417  -0.287042  -0.276284  -0.276284  0.818229  -6.00214e-16  -0.50625  
FP  -0.0236506  0.00339651  -0.0236506  0.00339651  0.00683825  0.0118244  0.0118244  -0.0104167  0.60625  1.89952e-16  
t = 50
CFR  1.11022e-16  0.0304877  -0.00431388  0.02964  0.00567381  0.0265393  0.0265393  -0.0591923  0.210417  0.0764923  
A-CFR  -0.0278525  -3.1225e-17  -0.0297763  -0.00770468  0.0120606  0.063278  0.063278  -0.0299368  0.384577  0.00409536  
CFR_IN  0.00431388  0.032487  4.16334e-16  0.0309778  0.0628523  0.0324753  0.0324753  -0.0159869  0.285111  0.0764923  
A-CFR_IN  -0.0266946  0.00772709  -0.0275202  5.06539e-16  0.027564  0.0349525  0.0349525  0.00936168  0.326285  0.00409536  
BPS-CFR  0.0152628  -0.0142447  -0.042594  -0.0270796  4.78784e-16  0.00156675  0.00156675  -0.0236039  0.326276  -0.00485011  
TIPS-CFR  -0.0112243  -0.0489192  -0.0179889  -0.0329948  -0.00155737  5.82867e-16  2.77556e-16  -0.0231932  0.421369  -0.0135865  
IPS-CFR  -0.0112243  -0.0489192  -0.0179889  -0.0329948  -0.00155737  1.01308e-15  6.80012e-16  -0.0231932  0.421369  -0.0135865  
PI  0.0452313  0.0284538  0.0138797  -0.00836734  0.00786297  0.0231603  0.0231603  -6.00214e-16  -5.55112e-17  0.129167  
greed_punisher  -0.25625  -0.364566  -0.217708  -0.282502  -0.286329  -0.276007  -0.276007  -5.55112e-17  -7.35523e-16  -0.50625  
FP  -0.0740231  -0.00409536  -0.0740231  -0.00409536  0.0105306  0.0189805  0.0189805  -0.1125  0.622917  1.89952e-16  
t = 51
CFR  -2.70617e-16  0.0304408  0.0121689  0.0305275  0.0626213  0.0373126  0.0373126  0.0357611  0.210417  0.117685  
A-CFR  -0.0254377  -9.71445e-17  -0.026307  -0.00639654  0.0769013  0.0962321  0.0962321  -0.0299633  0.390884  0.000634244  
CFR_IN  -0.0121689  0.0303166  5.96745e-16  0.0298464  0.138707  0.0672443  0.0672443  -0.0142889  0.285597  0.117685  
A-CFR_IN  -0.0254852  0.00636912  -0.0249781  4.57967e-16  0.0789982  0.0747861  0.0747861  -0.0635748  0.326314  0.000634244  
BPS-CFR  -0.052449  -0.0467766  -0.131084  -0.0478442  5.55112e-16  0.00184272  0.00184272  0.0255237  0.326425  -0.0222871  
TIPS-CFR  -0.0342271  -0.058321  -0.0648616  -0.0458767  -0.00184272  6.38378e-16  5.82867e-16  -0.0206988  0.421488  -0.0100637  
IPS-CFR  -0.0342271  -0.058321  -0.0648616  -0.0458767  -0.00184272  7.91034e-16  6.80012e-16  -0.0206988  0.421488  -0.0100637  
PI  -0.0725622  0.0332808  0.0145829  0.0505631  -0.0184237  0.0217101  0.0217101  -1.94289e-16  -0.324479  0.0260417  
greed_punisher  -0.25625  -0.367122  -0.217708  -0.282588  -0.285581  -0.27573  -0.27573  0.734635  -5.86337e-16  -0.520833  
FP  -0.103725  -0.000634244  -0.103725  -0.000634244  0.025633  0.0147837  0.0147837  -0.00208333  0.685417  1.89952e-16  
t = 52
CFR  2.34188e-17  0.0398315  0.0242533  0.0394312  0.128054  0.075921  0.075921  -0.0411433  0.210417  0.146955  
A-CFR  -0.0328837  3.33067e-16  -0.0232613  0.0029886  0.105043  0.123193  0.123193  0.010937  0.31503  0.00636881  
CFR_IN  -0.0243505  0.0280503  3.00107e-16  0.037208  0.102213  0.143989  0.143989  -0.0199831  0.286041  0.146955  
A-CFR_IN  -0.0326593  -0.00299646  -0.0303681  4.71845e-16  0.10737  0.0977249  0.0977249  -0.0313033  0.326343  0.00636881  
BPS-CFR  -0.125333  -0.0563369  -0.100549  -0.0573455  8.88178e-16  0.00282266  0.00282266  -0.0394192  0.326583  -0.0133998  
TIPS-CFR  -0.0720442  -0.064949  -0.13812  -0.052635  -0.00282266  6.38378e-16  7.77156e-16  -0.0285201  0.421607  -0.0114425  
IPS-CFR  -0.0720442  -0.064949  -0.13812  -0.052635  -0.00282266  8.32667e-16  6.38378e-16  -0.0285201  0.421607  -0.0114425  
PI  0.0448119  -0.0111872  0.0189813  0.0133995  0.0373739  0.0265477  0.0265477  -7.35523e-16  -4.57967e-16  0.08125  
greed_punisher  -0.25625  -0.296257  -0.217708  -0.282674  -0.284793  -0.275452  -0.275452  -4.57967e-16  -7.97973e-16  -0.520833  
FP  -0.11826  -0.00636881  -0.11826  -0.00636881  0.0150314  0.0141093  0.0141093  -0.075  0.685417  1.89952e-16  
t = 53
CFR  -2.63678e-16  0.0456674  0.0197505  0.0455198  0.171783  0.151659  0.151659  -0.0310011  0.210417  0.0615449  
A-CFR  -0.037623  5.55112e-17  -0.0202128  0.00166179  0.107352  0.0978016  0.0978016  -0.0290243  0.322491  0.00187137  
CFR_IN  -0.0197927  0.0259741  -1.38778e-17  0.0435737  0.096807  0.177887  0.177887  -0.0153116  0.28647  0.0615449  
A-CFR_IN  -0.0377284  -0.00168783  -0.0354456  4.57967e-16  0.0992513  0.0949891  0.0949891  0.00405425  0.326372  0.00187137  
BPS-CFR  -0.162506  -0.0431168  -0.0879296  -0.0349985  8.04912e-16  8.04912e-16  9.4369e-16  -0.0152234  0.326751  -0.0152569  
TIPS-CFR  -0.14069  -0.034658  -0.165256  -0.0308411  8.04912e-16  8.04912e-16  1.22125e-15  -0.0142514  0.421727  -0.000705049  
IPS-CFR  -0.14069  -0.034658  -0.165256  -0.0308411  8.04912e-16  2.22045e-16  8.04912e-16  -0.0142514  0.421727  -0.000705049  
PI  0.0333164  0.0342629  0.0212783  0.00504006  0.0138431  0.0152499  0.0152499  2.22045e-16  -0.610937  0.0395833  
greed_punisher  -0.25625  -0.290864  -0.217708  -0.282762  -0.283954  -0.275172  -0.275172  1.07188  -4.33681e-16  -0.533333  
FP  -0.0526298  -0.00187137  -0.0526298  -0.00187137  0.0132725  0.00129782  0.00129782  -0.00364583  0.702083  1.89952e-16  
t = 54
CFR  -2.77556e-17  0.0515278  0.00251541  0.0514276  0.130567  0.153859  0.153859  -0.0435832  0.210624  0.0146088  
A-CFR  -0.0420325  2.22045e-16  -0.0300828  0.00348681  0.0964938  0.0764512  0.0764512  -0.0163284  0.328509  0.0074136  
CFR_IN  -0.00254313  0.0370859  1.11022e-16  0.0486401  0.0828377  0.120603  0.120603  0.0279331  0.286905  0.0146088  
A-CFR_IN  -0.0422884  -0.00348433  -0.0394132  7.21645e-16  0.0935243  0.0795545  0.0795545  -0.0192701  0.326401  0.0074136  
BPS-CFR  -0.116012  -0.038003  -0.0649743  -0.0352574  5.55112e-16  0.0115804  0.0115804  -0.013774  0.32693  -0.00548416  
TIPS-CFR  -0.13997  -0.0145385  -0.106698  -0.0161925  -0.0115804  6.38378e-16  1.16573e-15  -0.0172989  0.421848  0.00467494  
IPS-CFR  -0.13997  -0.0145385  -0.106698  -0.0161925  -0.0115804  8.32667e-17  5.96745e-16  -0.0172989  0.421848  0.00467494  
PI  0.0430825  0.0224889  -0.0106683  0.0121262  0.0101885  0.0130565  0.0130565  -5.86337e-16  2.08167e-16  0.0666667  
greed_punisher  -0.257771  -0.293971  -0.217708  -0.28285  -0.283057  -0.274889  -0.274889  2.08167e-16  -6.10623e-16  -0.547917  
FP  -0.0210843  -0.0074136  -0.0210843  -0.0074136  0.00470071  -0.00467494  -0.00467494  -0.0510417  0.766667  -4.16334e-17  
t = 55
CFR  -8.32667e-17  0.0546268  -0.0179473  0.055096  0.0733602  0.121138  0.121138  -0.0267711  0.36412  -0.0297237  
A-CFR  -0.0437587  4.16334e-17  -0.0309665  0.00576437  0.0803732  0.0465684  0.0465684  -0.0205977  0.350178  0.00935792  
CFR_IN  0.0176497  0.0390871  5.55112e-17  0.0521241  0.0499913  0.0707468  0.0707468  -0.0376852  0.287368  -0.0297237  
A-CFR_IN  -0.044782  -0.00573717  -0.0408747  5.13478e-16  0.0766845  0.038313  0.038313  0.00245087  0.326431  0.00935792  
BPS-CFR  -0.0572958  -0.0321239  -0.0305782  -0.0293594  5.55112e-16  0.00681455  0.00681455  -0.0323813  0.327124  1.63931e-16  
TIPS-CFR  -0.108515  0.00467067  -0.0565076  0.00631496  -0.00681455  4.44089e-16  7.49401e-16  -0.0157264  0.421972  0.0096601  
IPS-CFR  -0.108515  0.00467067  -0.0565076  0.00631496  -0.00681455  1.52656e-16  4.44089e-16  -0.0157264  0.421972  0.0096601  
PI  0.0415809  0.0230697  0.0338926  0.000556603  0.0640507  0.0169093  0.0169093  2.77556e-17  -0.397526  -0.0791667  
greed_punisher  -0.330787  -0.311657  -0.217708  -0.28294  -0.282086  -0.2746  -0.2746  0.423437  -4.57967e-16  -0.547917  
FP  -0.0186247  -0.00935792  -0.0186247  -0.00935792  6.00214e-16  -0.0096601  -0.0096601  0.283333  0.766667  -4.16334e-17  
t = 56
CFR  -1.42247e-16  0.0480251  -0.0109206  0.0483582  0.0347088  0.0587295  0.0587295  0.0482105  0.364434  -0.0250733  
A-CFR  -0.0363495  3.64292e-17  -0.0315041  0.00380623  0.0522528  0.0165039  0.0165039  -0.051478  0.357282  0.0110648  
CFR_IN  0.0107736  0.0401044  -6.93889e-18  0.045793  0.0343717  0.0143553  0.0143553  -0.0188656  0.287889  -0.0250733  
A-CFR_IN  -0.037147  -0.00377528  -0.0340645  4.09395e-16  0.0321847  0.0325544  0.0325544  -0.0408485  0.326461  0.0110648  
BPS-CFR  -0.0166506  -0.0115977  -0.0128516  0.0029912  3.747e-16  -0.000459609  -0.000459609  0.0793721  0.327336  0.00435036  
TIPS-CFR  -0.0469111  0.0189825  -0.00220134  0.00258388  0.000459609  4.02456e-16  1.45717e-15  0.022545  0.422098  -0.0103202  
IPS-CFR  -0.0469111  0.0189825  -0.00220134  0.00258388  0.000459609  -7.63278e-16  3.53884e-16  0.022545  0.422098  -0.0103202  
PI  -0.0133975  0.0460237  0.0215663  0.0404857  -0.0406844  -0.00798558  -0.00798558  -7.97973e-16  -7.35523e-16  -0.00416667  
greed_punisher  -0.333925  -0.379267  -0.217708  -0.28303  -0.281027  -0.274306  -0.274306  -7.35523e-16  -6.17562e-16  -0.55  
FP  -0.026344  -0.0110648  -0.026344  -0.0110648  -0.00435036  0.0103202  0.0103202  0.021875  0.7875  2.22045e-16  
t = 57
CFR  -2.77556e-17  0.0406902  -0.0123604  0.0411264  -0.00766389  -0.0179533  -0.0179533  -0.0486699  0.364707  -0.0628271  
A-CFR  -0.0293256  4.16334e-17  -0.0330284  0.0032881  -0.00813232  -0.00950298  -0.00950298  0.00361138  0.362063  0.0148773  
