learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR_EX+IN  0.0342828  0.00955753  0.179073  0.36279  0.00715429  0.244055  0.20175  0.223387  6.93889e-18  0.00395854  0.135366  
TIPS-CFR_EX+IN  0.0465139  0.0087589  0.175208  0.366447  0.0284056  0.250618  0.20064  0.21963  0.00218701  0  0.129651  
BEHAV-CFR  0.114569  0.16594  0.00649841  0.412514  0.110453  0.0813764  0.043592  0.0127448  0.152984  0.295739  0  
BR  0.582348  0.58073  0.748543  0.809647  0.582064  0.743565  0.821419  0.800959  0.543455  0.5694  0.802295  
t = 6
CFR  1.38778e-17  -0.00833031  0.0941815  0.364309  -0.0120611  0.0998125  -0.0160612  0.0611489  -0.0266002  -0.0468155  -0.0572586  
CFR_EX+IN  0.0254763  -2.77556e-17  0.0932574  0.392444  0.0175603  0.094145  -0.00922617  0.0567952  -0.01719  -0.00872801  -0.0614475  
CFR_IN  0.252114  0.100933  -2.77556e-17  0.343532  0.245871  -0.026874  -0.0282587  -0.024027  0.114116  0.144716  -0.183019  
A-CFR_IN  0.203126  0.185083  0.351836  0  0.194965  0.43456  0.422835  0.245217  0.16078  0.192927  0.0746888  
BPS-CFR  0.0219467  0.0047578  0.102236  0.420177  -1.38778e-17  0.102925  -0.00264406  0.0649348  -0.0189319  -0.0418423  -0.0478089  
TIPS-CFR  0.283667  0.129418  0.0326539  0.42711  0.285225  0  0.0468685  0.00478735  0.140779  0.228017  -0.150289  
CSPS-CFR  0.162623  0.0522591  0.0156297  0.449086  0.172499  0.0129881  0  -0.0159788  0.0481289  0.132002  -0.151018  
CFPS-CFR  0.277875  0.129953  0.0301505  0.417595  0.279426  -0.00380804  0.058392  -1.38778e-17  0.145914  0.224577  -0.152421  
CFPS-CFR_EX+IN  0.0556255  0.0175359  0.101841  0.439732  0.0383468  0.0948812  0.00540475  0.0587916  6.93889e-18  -0.000644757  -0.049561  
TIPS-CFR_EX+IN  0.079517  0.0172339  0.0945078  0.43954  0.0744193  0.0866113  0.00448007  0.053159  0.00212375  1.73472e-18  -0.050428  
BEHAV-CFR  0.336859  0.177865  0.0897352  0.536701  0.332882  0.0470799  0.246654  0.0407044  0.168031  0.302362  1.38778e-17  
BR  0.611615  0.542087  0.733496  0.900128  0.60391  0.727101  0.851354  0.675426  0.525561  0.569804  0.720611  
t = 7
CFR  -6.93889e-18  -0.0610467  -0.0142608  0.494789  -0.0102619  -0.0245848  -0.0610909  -0.103184  -0.0723183  -0.0956138  -0.037921  
CFR_EX+IN  0.0743648  1.38778e-17  -0.0110296  0.521579  0.0720746  -0.0259042  -0.0491901  -0.113176  0.00059881  -0.00489674  -0.0358275  
CFR_IN  0.143116  -0.00817047  2.77556e-17  0.59989  0.187442  -0.0398972  0.0731106  -0.163075  -0.0243335  0.125086  -0.10167  
A-CFR_IN  0.16612  -0.0042957  0.27402  6.93889e-18  0.0691351  0.302108  0.119994  0.120212  -0.0896855  0.101979  0.1107  
BPS-CFR  0.0222787  -0.0540474  0.065128  0.507227  -1.38778e-17  0.000676423  -0.0133506  -0.0245039  -0.0815336  -0.10117  -0.00735364  
TIPS-CFR  0.227395  0.0512902  0.169411  0.593289  0.214775  6.93889e-18  0.119621  -0.000664632  0.0416381  0.158442  -0.0675577  
CSPS-CFR  0.183034  -0.0217589  0.124182  0.577105  0.181078  -0.0445164  0  -0.00877771  -0.0511753  0.119037  -0.0246414  
CFPS-CFR  0.222764  0.0615502  0.168923  0.578332  0.212459  0.0137234  0.131524  -1.38778e-17  0.0451124  0.154003  -0.0576733  
CFPS-CFR_EX+IN  0.104197  0.00506694  0.0900259  0.535523  0.0692693  -0.00397385  0.0066045  -0.0201643  0  -0.00119468  0.00945987  
TIPS-CFR_EX+IN  0.115715  0.00270477  0.0827048  0.534799  0.0909198  -0.0126835  0.0203492  -0.0219787  -0.00286863  1.38778e-17  0.00339883  
BEHAV-CFR  0.247325  0.15746  0.192786  0.614701  0.233505  0.0323647  0.067138  0.0691154  0.143488  0.201781  0  
BR  0.601861  0.733477  0.711992  0.896648  0.508187  0.670047  0.75829  0.667472  0.745143  0.683835  0.713969  
t = 8
CFR  -3.46945e-18  -0.0580084  -0.0680332  0.502012  0.0459868  0.00279817  -0.0156807  0.0586255  -0.0598999  -0.0774442  0.111571  
CFR_EX+IN  0.0927541  0  -0.078417  0.511996  0.12427  0.0184269  0.0156232  0.0567857  -0.0117392  -0.00666122  0.130781  
CFR_IN  0.0677971  0.0197679  1.38778e-17  0.573006  0.08214  -0.0325253  0.115835  0.0165413  0.0352326  0.0271334  0.00461271  
A-CFR_IN  0.0688777  -0.0496796  0.0752771  1.38778e-17  0.00809187  0.0443959  -0.155476  0.0951674  -0.230751  -0.0370624  0.00929726  
BPS-CFR  0.00941366  -0.0693388  0.0613837  0.493482  -3.46945e-18  0.0417856  -0.0308216  0.103133  -0.070494  -0.0830848  0.129992  
TIPS-CFR  0.147515  0.123036  0.124214  0.558772  0.0725289  0  0.0578625  -0.00147275  0.136826  0.0835966  0.0493268  
CSPS-CFR  0.12359  0.020983  0.108454  0.523367  0.0460023  0.0375757  -1.38778e-17  0.0809822  0.0297507  0.0851433  0.167132  
CFPS-CFR  0.0899918  0.0861192  0.121295  0.563565  0.0434126  -0.00235436  0.0579915  0  0.0719951  0.0138195  0.0437082  
CFPS-CFR_EX+IN  0.109592  0.000842859  0.0680699  0.503093  0.0617814  0.0535636  -0.0148565  0.0934895  -1.38778e-17  0.00183847  0.149971  
TIPS-CFR_EX+IN  0.120738  0.000408491  0.0543885  0.510004  0.0686943  0.0426491  -0.0456095  0.0911938  -0.00311263  -3.46945e-18  0.148351  
BEHAV-CFR  0.166492  0.172605  0.0967831  0.518887  0.0886306  0.015235  0.0533158  0.128677  0.149025  0.102953  0  
BR  0.617137  0.791218  0.756222  0.884445  0.446295  0.747763  0.675579  0.757059  0.786315  0.622449  0.790002  
t = 9
CFR  0  -0.0344806  0.082642  0.526416  0.0207892  0.0347796  0.0975676  0.0411288  -0.0707768  -0.0545785  -0.0242213  
CFR_EX+IN  0.0308297  -1.38778e-17  0.0700855  0.549873  0.0501141  0.0428095  0.0831604  0.0486761  -0.0355039  -0.0202402  -0.011055  
CFR_IN  0.0449619  0.104736  -2.77556e-17  0.508519  0.0410809  0.0285701  -0.0473194  0.0691743  0.149238  0.0333115  0.0746589  
A-CFR_IN  0.0912259  0.0780911  -0.134579  -2.77556e-17  -0.0847538  -0.16027  -0.314922  -0.106219  -0.0992288  -0.0138685  -0.162483  
BPS-CFR  0.016948  -0.0261894  0.100767  0.525015  6.93889e-18  0.0481386  0.0892445  0.0610828  -0.0529223  -0.0485832  -0.0312844  
TIPS-CFR  0.113724  0.346256  -0.0869748  0.498971  0.0927346  0  -0.0662246  -0.0147656  0.306765  0.215019  0.0398393  
CSPS-CFR  0.0879537  0.239846  0.0125355  0.530811  0.0780836  0.0532215  1.38778e-17  0.0829162  0.226748  0.145939  0.047549  
