learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BPS-CFR  0.00749101  0.0141932  0.0696613  1.76269  2.77556e-17  -0.0195782  0.0518063  -0.0651745  0.00217155  0.01587  -0.191021  
TIPS-CFR  0.0219147  0.0276306  0.00225211  1.79074  0.0150294  -2.77556e-17  0.155174  -0.00500987  -0.0039168  -0.00985412  -0.0153129  
CSPS-CFR  -0.0935202  -0.093838  -0.147774  1.75452  -0.0952133  -0.151614  -5.55112e-17  -0.156307  -0.0991577  -0.10729  -0.265786  
CFPS-CFR  0.0255605  0.0317095  0.00703677  1.79074  0.0208203  0.00509291  0.160387  -1.66533e-16  0.00314105  -0.00353381  -0.0160981  
CFPS-CFR_EX+IN  0.000703029  0.00522883  0.0495887  1.75502  0.00318397  -0.0367847  0.0493097  -0.0812025  0  0.00493505  -0.15327  
TIPS-CFR_EX+IN  -0.00378673  -0.000848448  -0.0989914  1.75502  0.000294031  -0.102813  0.0447821  -0.107351  -0.00302674  -4.16334e-17  -0.154711  
BEHAV-CFR  -0.0213958  -0.00970102  -0.0437126  1.79382  -0.0117165  -0.0442984  0.100393  -0.0502131  -0.0254829  -0.0337485  -5.55112e-17  
BR  1.01545  1.03254  1.83235  2.2  1.02314  1.90282  1.27761  1.90041  1.04116  1.03267  1.86218  
t = 5
CFR  0  -0.00752726  0.455603  1.8363  -0.0812725  0.401696  -0.0340923  0.359227  -0.118391  -0.077022  0.111824  
CFR_EX+IN  0.00789812  -5.55112e-17  0.405739  1.9288  -0.070983  0.367022  -0.0280805  0.331963  -0.110344  -0.0698428  0.0983589  
CFR_IN  0.0803853  0.068157  0  2.00645  0.0307888  0.0704462  0.0434208  -0.00384591  -0.0294119  -0.00120695  -0.0283163  
A-CFR_IN  0.112577  0.115979  0.458304  0  0.0575998  0.470314  0.143781  0.420358  0.0278969  0.0755446  0.852902  
BPS-CFR  0.0802765  0.0683247  0.350409  1.83418  1.11022e-16  0.351295  -0.0328186  0.27971  -0.041668  -0.00274824  0.0898962  
TIPS-CFR  0.15613  0.140679  -0.0700977  1.99584  0.135223  1.38778e-17  0.0622785  -0.0782564  0.0846974  0.114549  -0.0581673  
CSPS-CFR  0.0537831  0.0426719  0.252077  1.91459  -0.0244827  0.286738  5.55112e-17  0.246993  -0.0754134  -0.0359146  0.0527029  
CFPS-CFR  0.157758  0.142021  -0.00505799  1.9946  0.136747  0.0716265  0.0641836  0  0.0860905  0.116514  -0.0232515  
CFPS-CFR_EX+IN  0.0871946  0.073736  0.335781  1.91097  0.0495518  0.318199  -0.0200251  0.247373  -2.77556e-17  0.00212263  0.0809591  
TIPS-CFR_EX+IN  0.0850717  0.0715755  0.19313  1.9273  0.051385  0.235525  -0.0248964  0.18922  0.00206737  -1.11022e-16  0.030199  
BEHAV-CFR  0.125113  0.0971796  0.0276586  1.9768  0.0407878  0.0516458  0.109231  -0.00518129  -0.00513858  0.0484343  0  
BR  1.00526  0.988113  1.79117  2.2  1.06236  1.80668  1.11214  1.84068  1.02211  1.02941  2.21225  
t = 6
CFR  0  -0.0254323  0.0437499  2.02475  -0.0582183  -0.0542512  -0.0180995  -0.0582045  -0.0749843  -0.0932011  0.490307  
CFR_EX+IN  0.0264715  2.77556e-17  0.0485431  2.03333  -0.0309715  -0.0470661  -0.00163385  -0.0481079  -0.0527749  -0.0684309  0.479474  
CFR_IN  0.101153  0.0745163  -2.22045e-16  2.03333  0.0433951  -0.0965719  0.0313092  -0.0787719  0.0266496  0.0037679  0.287551  
A-CFR_IN  0.0835216  0.0749836  -0.0818613  0  0.188697  0.104324  0.20861  0.00640035  0.193474  0.205576  1.09732  
BPS-CFR  0.0653969  0.038827  0.180128  1.99144  0  0.0271487  -0.0333648  0.0407591  -0.0315809  -0.0354931  0.428552  
