learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR_EX+IN  0.544173  0.128872  0.1  0.132426  0.121195  -0.313965  0.151618  -0.3514  0.042184  -0.136539  -0.358492  
TIPS-CFR_EX+IN  0.464886  0.111999  -0.05112  0.106301  0.0679927  0.0590436  0.0928274  0.233554  0.135845  -0.112931  0.0351389  
BEHAV-CFR  0.0808722  0.238997  0.106901  0.0966313  0.154181  0.0951922  0.111248  0.068356  0.242898  -0.0295667  0.0955295  
t = 13
CFR  0.0958858  0.26037  -0.0153975  0.143113  0.222409  0.173969  0.337501  -0.123828  0.199876  0.21417  0.283341  
CFR_EX+IN  -0.0865537  0.0684482  0.215485  0.198315  0.0935269  -0.179071  0.231092  -0.148444  -0.0395734  0.0179944  -0.190154  
CFR_IN  0.214668  0.422112  0.13752  0.107745  0.152293  0.0580749  0.0334494  0.00461631  0.41794  0.387844  0.047227  
A-CFR_IN  0.0247135  -0.0442815  0.0806429  0.1  -0.0667112  0.0832845  0.0673207  0.0758686  0.0997027  0.0520855  0.0871715  
BPS-CFR  -0.0406337  0.315194  -0.305597  0.194619  0.0946033  -0.137804  0.260178  -0.0941131  0.0180551  0.057374  -0.171748  
TIPS-CFR  0.0967291  0.102146  0.115753  0.126854  0.0450434  0.1117  0.160224  0.10909  -0.017718  -0.0347706  0.111986  
CSPS-CFR  0.161856  0.181773  0.193766  0.147403  0.147654  0.060913  0.111032  0.1249  0.113355  -0.0152214  0.118393  
CFPS-CFR  0.128549  0.0632638  0.154619  0.134487  0.00247384  0.109555  0.1113  0.120878  0.016725  0.216048  0.120222  
CFPS-CFR_EX+IN  0.571196  0.194239  0.165938  0.138333  0.136516  -0.184539  0.117217  -0.156597  0.0439634  -0.0172405  -0.201951  
TIPS-CFR_EX+IN  0.304768  0.0270109  -0.125109  0.137976  0.0286325  -0.145963  -0.130463  0.0277121  -0.0463815  0.00333484  -0.141802  
BEHAV-CFR  0.0426323  0.239371  0.0805361  0.125207  0.0696628  0.120764  0.00486004  0.105071  0.0954222  -0.027489  0.120835  
