learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
BPS-CFR  -0.00396939  -0.0101124  -0.0098114  -0.0120127  8.04912e-16  8.04912e-16  8.32667e-16  0.530594  0.265013  0.053748  
TIPS-CFR  -0.0036958  -0.0100845  -0.00975768  -0.0120077  8.04912e-16  8.04912e-16  8.32667e-16  0.529319  0.266937  0.053748  
IPS-CFR  -0.0036958  -0.0100845  -0.00975768  -0.0120077  8.04912e-16  8.04912e-16  8.04912e-16  0.529319  0.266937  0.053748  
PI  0.304697  0.296126  0.29971  0.310358  0.400063  0.402175  0.402175  2.22045e-16  -0.696354  0.25  
greed_punisher  -0.273873  -0.123783  -0.350096  -0.152739  -0.327083  -0.31368  -0.31368  0.822396  -4.33681e-16  -0.0125  
FP  0.0239747  0.0496825  0.0324681  0.0388169  0.125  0.124607  0.124607  0.491146  0.265104  1.89952e-16  
BR  0.306129  0.32931  0.301333  0.324405  0.40423  0.402371  0.402371  0.822396  0.446354  0.25  
t = 54
CFR  -2.77556e-17  0.00443974  4.44089e-16  -0.00961272  0.0227584  0.017845  0.017845  0.26625  0.431745  0.0200055  
A-CFR  0.0225752  2.22045e-16  0.0174918  7.21645e-16  -0.0109464  -0.00880437  -0.00880437  0.26745  0.440901  0.00552894  
CFR_IN  -1.38778e-17  0.00443974  1.11022e-16  -0.00961272  0.0227584  0.017845  0.017845  0.26625  0.431745  0.0200055  
A-CFR_IN  0.0225752  3.33067e-16  0.0174918  7.21645e-16  -0.0109464  -0.00880437  -0.00880437  0.26745  0.440901  0.00552894  
BPS-CFR  0.00105605  -0.0147318  0.00120446  -0.0164699  5.55112e-16  1.24781e-05  1.24781e-05  0.26904  0.437732  0.0200055  
TIPS-CFR  0.00575596  -0.0147356  0.0066857  -0.01651  -2.6163e-05  6.38378e-16  6.10623e-16  0.266715  0.435808  0.0207096  
IPS-CFR  0.00575596  -0.0147356  0.0066857  -0.01651  -2.6163e-05  6.38378e-16  5.96745e-16  0.266715  0.435808  0.0207096  
PI  0.301778  0.358906  0.303104  0.352877  0.379871  0.34975  0.34975  -5.86337e-16  -0.473437  0.158333  
greed_punisher  -0.2637  -0.213368  -0.386506  -0.203621  -0.319823  -0.30404  -0.30404  0.452083  -6.10623e-16  0.0104167  
FP  0.0411814  0.0837443  0.0410943  0.0816583  0.169599  0.149128  0.149128  0.270833  0.347396  -4.16334e-17  
BR  0.301778  0.364259  0.303104  0.35685  0.384347  0.355764  0.355764  0.452083  0.734635  0.25  
t = 55
CFR  -8.32667e-17  0.037034  4.16334e-16  0.0295819  0.0136535  0.0103497  0.0103497  0.847598  0.322178  0.0436273  
A-CFR  0.0150027  4.16334e-17  0.0177227  7.63278e-16  -0.00828016  -0.00444338  -0.00444338  0.842265  0.313672  0.0399383  
CFR_IN  5.55112e-17  0.037034  5.55112e-17  0.0295819  0.0136535  0.0103497  0.0103497  0.847598  0.322178  0.0436273  
A-CFR_IN  0.0150027  8.32667e-17  0.0177227  5.13478e-16  -0.00828016  -0.00444338  -0.00444338  0.842265  0.313672  0.0399383  
BPS-CFR  0.000988348  -0.00197331  0.00110626  -0.005617  5.55112e-16  1.50346e-05  1.50346e-05  0.845715  0.31746  0.0436273  
TIPS-CFR  0.00847043  -0.00262235  0.0113244  -0.00550423  -1.82765e-05  4.44089e-16  4.57967e-16  0.846419  0.319016  0.0436273  
IPS-CFR  0.00847043  -0.00262235  0.0113244  -0.00550423  -1.82765e-05  4.44089e-16  4.44089e-16  0.846419  0.319016  0.0436273  
PI  0.227952  0.297497  0.254835  0.332181  0.342539  0.327873  0.327873  2.77556e-17  -0.627344  0.25  
greed_punisher  -0.203982  -0.260069  -0.330504  -0.222928  -0.303769  -0.294582  -0.294582  1.09323  -4.57967e-16  -0.127083  
FP  0.0353505  0.0927006  0.0219342  0.101602  0.135947  0.126155  0.126155  0.69375  0.363021  -4.16334e-17  
BR  0.227952  0.325654  0.254835  0.336744  0.342539  0.327873  0.327873  1.09323  0.510026  0.25  
t = 56
CFR  -1.42247e-16  0.0227065  2.77556e-16  0.0249504  0.0132569  0.0318283  0.0318283  0.206975  0.488817  -0.0426119  
A-CFR  0.00932904  3.64292e-17  0.0103507  9.47159e-16  0.000467669  0.00961504  0.00961504  0.208857  0.492478  -0.0426119  
CFR_IN  2.77556e-17  0.0227065  -6.93889e-18  0.0249504  0.0132569  0.0318283  0.0318283  0.206975  0.488817  -0.0426119  
A-CFR_IN  0.00932904  -1.92554e-16  0.0103507  4.09395e-16  0.000467669  0.00961504  0.00961504  0.208857  0.492478  -0.0426119  
BPS-CFR  0.000937544  -0.00174923  0.000979471  0.00213226  3.747e-16  0.00274396  0.00274396  0.206863  0.489261  -0.0426119  
TIPS-CFR  0.00206426  -0.00207505  0.0031324  0.000744555  3.747e-16  4.02456e-16  3.60822e-16  0.206907  0.488018  -0.0426119  
IPS-CFR  0.00206426  -0.00207505  0.0031324  0.000744555  3.747e-16  5.96745e-16  3.53884e-16  0.206907  0.488018  -0.0426119  
PI  0.180324  0.246139  0.194429  0.260612  0.316936  0.296073  0.296073  -7.97973e-16  -0.610937  0.325  
greed_punisher  -0.165037  -0.184086  -0.266572  -0.213641  -0.294451  -0.287855  -0.287855  0.535417  -6.17562e-16  -0.0854167  
FP  0.0468084  0.0423653  0.0228448  0.0500768  0.115124  0.0996988  0.0996988  0.307292  0.391667  2.22045e-16  
BR  0.189506  0.272594  0.202171  0.279085  0.316936  0.296073  0.296073  0.535417  0.561458  0.391667  
t = 57
CFR  -2.77556e-17  1.21556e-05  4.26742e-16  0.00593111  0.0227576  0.0278043  0.0278043  0.557166  0.245698  -0.0274668  
A-CFR  0.0042165  4.16334e-17  0.00488153  6.10623e-16  0.00631595  0.00514478  0.00514478  0.560814  0.244477  -0.0274668  
CFR_IN  -3.81639e-17  1.21556e-05  2.32453e-16  0.00593111  0.0227576  0.0278043  0.0278043  0.557166  0.245698  -0.0274668  
A-CFR_IN  0.0042165  9.02056e-17  0.00488153  3.60822e-16  0.00631595  0.00514478  0.00514478  0.560814  0.244477  -0.0274668  
BPS-CFR  0.000896622  -0.00482762  0.000839392  -0.00264988  1.49186e-16  -0.000488997  -0.000488997  0.557135  0.247139  -0.0274668  
TIPS-CFR  -0.00277455  -0.00519964  -0.00234153  -0.00283972  -5.80034e-05  4.3715e-16  1.17961e-16  0.557249  0.248337  -0.0274668  
IPS-CFR  -0.00277455  -0.00519964  -0.00234153  -0.00283972  -5.80034e-05  4.3715e-16  1.52656e-16  0.557249  0.248337  -0.0274668  
PI  0.16103  0.276722  0.17186  0.234515  0.249332  0.227912  0.227912  1.66533e-16  -0.666667  0.391667  
greed_punisher  -0.153402  -0.25064  -0.243909  -0.234221  -0.261978  -0.249189  -0.249189  0.818229  -6.00214e-16  -0.0604167  
FP  0.0315706  0.0136423  0.0378643  0.0377841  0.0636554  0.0488604  0.0488604  0.523438  0.234896  2.22045e-16  
BR  0.161037  0.278623  0.17186  0.280089  0.290458  0.288023  0.288023  0.818229  0.423438  0.391667  
t = 58
CFR  -7.11237e-17  -0.0118493  5.13478e-16  -0.00806057  0.0197162  0.0125458  0.0125458  0.240772  0.437348  -0.0131756  
A-CFR  -0.00268131  -1.52656e-16  -0.00238824  4.85723e-16  0.0117554  0.0123326  0.0123326  0.238748  0.441063  -0.0131756  
CFR_IN  -4.68375e-17  -0.0118493  2.46331e-16  -0.00806057  0.0197162  0.0125458  0.0125458  0.240772  0.437348  -0.0131756  
A-CFR_IN  -0.00268131  8.32667e-17  -0.00238824  1.94289e-16  0.0117554  0.0123326  0.0123326  0.238748  0.441063  -0.0131756  
BPS-CFR  0.000863342  -0.00638037  0.000582922  -0.00613313  3.05311e-16  -0.000507746  -0.000507746  0.242005  0.437681  -0.0131756  
TIPS-CFR  -0.00574115  -0.00643302  -0.00628844  -0.00620519  0.00041716  2.77556e-16  1.80411e-16  0.240838  0.436366  -0.0131756  
IPS-CFR  -0.00574115  -0.00643302  -0.00628844  -0.00620519  0.00041716  2.77556e-16  1.80411e-16  0.240838  0.436366  -0.0131756  
PI  0.120637  0.281514  0.128577  0.286347  0.294033  0.28801  0.28801  -4.33681e-16  -0.666146  0.391667  
greed_punisher  -0.108107  -0.261643  -0.195906  -0.275055  -0.381315  -0.372954  -0.372954  0.446354  -7.35523e-16  -0.0604167  
FP  0.0109892  0.0115133  0.016431  0.0137571  0.0328528  0.0186655  0.0186655  0.272917  0.359375  2.22045e-16  
BR  0.132243  0.283318  0.133732  0.286347  0.294033  0.28801  0.28801  0.446354  0.535417  0.391667  
t = 59
CFR  -1.66533e-16  -0.00647712  5.82867e-16  -0.00472443  0.00246526  5.96745e-16  5.96745e-16  0.593642  0.259734  -0.0125  
A-CFR  -0.00630253  -5.55112e-17  -0.00704038  5.13478e-16  0.0160345  0.0125  0.0125  0.589968  0.257635  -0.0125  
CFR_IN  4.16334e-17  -0.00647712  3.33067e-16  -0.00472443  0.00246526  4.44089e-16  4.44089e-16  0.593642  0.259734  -0.0125  
A-CFR_IN  -0.00630253  2.22045e-16  -0.00704038  3.19189e-16  0.0160345  0.0125  0.0125  0.589968  0.257635  -0.0125  
BPS-CFR  0.000912496  -0.00325136  0.000432092  -0.00167685  2.35922e-16  -0.000850638  -0.000850638  0.5931  0.261101  -0.0125  
TIPS-CFR  -0.00454106  -0.00317298  -0.00606815  -0.00174039  0.00186907  4.57967e-16  4.57967e-16  0.593578  0.26263  -0.0125  
IPS-CFR  -0.00454106  -0.00317298  -0.00606815  -0.00174039  0.00186907  4.57967e-16  4.57967e-16  0.593578  0.26263  -0.0125  
PI  0.118111  0.276785  0.118162  0.285696  0.289991  0.287015  0.287015  -5.55112e-17  -0.655208  0.391667  
greed_punisher  -0.0827348  -0.236575  -0.152178  -0.221902  -0.372254  -0.36875  -0.36875  0.797266  -5.86337e-16  -0.0604167  
FP  0.013174  0.003683  0.0150364  5.5933e-06  0.00564358  6.10623e-16  6.10623e-16  0.457422  0.241667  2.22045e-16  
BR  0.128481  0.27782  0.126271  0.285696  0.289991  0.287015  0.287015  0.797266  0.452083  0.391667  
t = 60
CFR  -5.55112e-17  3.20743e-06  4.996e-16  2.05961e-05  8.18789e-16  6.38378e-16  8.60423e-16  0.185143  0.442056  0.00981502  
A-CFR  -0.00832049  -1.38778e-16  -0.00907125  5.55112e-16  0.0113035  0.0115647  0.0115647  0.189697  0.444993  0.00647615  
CFR_IN  6.93889e-17  3.20743e-06  1.80411e-16  2.05961e-05  4.44089e-16  3.46945e-16  4.57967e-16  0.185143  0.442056  0.00981502  
A-CFR_IN  -0.00832049  -2.498e-16  -0.00907125  2.498e-16  0.0113035  0.0115647  0.0115647  0.189697  0.444993  0.00647615  
BPS-CFR  0.000992108  5.31422e-07  0.000385167  1.04189e-05  4.02456e-16  4.02456e-16  4.85723e-16  0.184966  0.441998  0.00703941  
TIPS-CFR  -0.000787565  8.22831e-06  -0.00276107  1.4298e-05  4.02456e-16  4.02456e-16  4.85723e-16  0.185046  0.440801  0.00693215  
IPS-CFR  -0.000787565  8.22831e-06  -0.00276107  1.4298e-05  4.02456e-16  4.02456e-16  4.85723e-16  0.185046  0.440801  0.00693215  
PI  0.104833  0.255632  0.101747  0.273082  0.276795  0.274427  0.274427  -6.10623e-16  -0.691667  0.391667  
greed_punisher  -0.138947  -0.170104  -0.134475  -0.143798  -0.353794  -0.320716  -0.320716  0.734635  -7.97973e-16  -0.0604167  
FP  0.0144185  0.0315825  0.0157677  0.0372415  -0.0179471  -0.0209794  -0.0209794  0.269271  0.371875  2.22045e-16  
BR  0.124841  0.258758  0.124065  0.283364  0.277992  0.275826  0.275826  0.734635  0.535417  0.391667  
t = 61
CFR  -1.80411e-16  2.53291e-05  5.27356e-16  3.94036e-05  5.82867e-16  3.88578e-16  5.82867e-16  0.718982  0.272855  -0.116152  
A-CFR  -0.0124723  6.93889e-17  -0.0133393  4.44089e-16  0.0102541  0.00969661  0.00969661  0.722785  0.270129  -0.113674  
CFR_IN  2.22045e-16  2.53291e-05  4.09395e-16  3.94036e-05  3.60822e-16  2.498e-16  2.77556e-16  0.718982  0.272855  -0.116152  
A-CFR_IN  -0.0124723  -1.66533e-16  -0.0133393  2.77556e-16  0.0102541  0.00969661  0.00969661  0.722785  0.270129  -0.113674  
BPS-CFR  0.000797129  1.27254e-05  0.000204937  2.02372e-05  4.71845e-16  3.33067e-16  4.02456e-16  0.72032  0.274007  -0.114756  
TIPS-CFR  -0.000255251  1.91739e-05  -0.000944871  2.40523e-05  4.71845e-16  3.33067e-16  4.02456e-16  0.71912  0.275769  -0.114762  
IPS-CFR  -0.000255251  1.91739e-05  -0.000944871  2.40523e-05  4.16334e-16  3.33067e-16  3.88578e-16  0.71912  0.275769  -0.114762  
PI  0.130509  0.259679  0.13133  0.288855  0.264762  0.24335  0.24335  2.22045e-16  -0.696354  0.11875  
greed_punisher  -0.267596  -0.213379  -0.181612  -0.209055  -0.306783  -0.282832  -0.282832  0.970833  -4.33681e-16  -0.025  
FP  0.0118907  0.0495173  0.0130604  0.0608777  0.00788225  -0.00381747  -0.00381747  0.661458  0.265104  4.16334e-17  
BR  0.130509  0.264725  0.13133  0.288855  0.264762  0.24335  0.24335  0.970833  0.446354  0.25  
t = 62
CFR  -2.91434e-16  4.60264e-05  6.03684e-16  6.25786e-05  5.41234e-16  4.16334e-16  5.41234e-16  0.33435  0.418042  -0.0945677  
A-CFR  -0.0191642  4.16334e-17  -0.0202407  6.245e-16  0.00348383  0.00555621  0.00555621  0.332299  0.430081  -0.0906119  
CFR_IN  -1.38778e-16  4.60264e-05  2.498e-16  6.25786e-05  2.91434e-16  1.94289e-16  3.46945e-16  0.33435  0.418042  -0.0945677  
A-CFR_IN  -0.0191642  5.55112e-17  -0.0202407  3.05311e-16  0.00348383  0.00555621  0.00555621  0.332299  0.430081  -0.0906119  
BPS-CFR  0.000758123  2.3978e-05  0.000193444  3.22662e-05  3.747e-16  2.63678e-16  3.1225e-16  0.3349  0.424634  -0.0937149  
TIPS-CFR  -0.000487423  3.0184e-05  -0.00126631  3.64396e-05  3.747e-16  2.63678e-16  3.1225e-16  0.3344  0.422938  -0.0937149  
IPS-CFR  -0.000487423  3.0184e-05  -0.00126631  3.64396e-05  3.747e-16  2.63678e-16  3.26128e-16  0.3344  0.422938  -0.0937149  
PI  0.133349  0.273542  0.137249  0.299094  0.197073  0.181331  0.181331  -4.57967e-16  -0.473437  0.25  
greed_punisher  -0.246357  -0.175004  -0.164329  -0.177786  -0.236677  -0.220165  -0.220165  0.510026  -6.10623e-16  -0.23125  
FP  0.0184141  0.0664825  0.01941  0.072473  0.0536225  0.0875972  0.0875972  0.383073  0.347396  4.16334e-17  
BR  0.136623  0.273542  0.137249  0.29928  0.200413  0.186869  0.186869  0.510026  0.734635  0.25  
t = 63
CFR  -1.59595e-16  7.33727e-05  3.26128e-16  0.0155183  2.56739e-16  6.38378e-16  4.26742e-16  0.795527  0.325454  -0.129232  
A-CFR  -0.0297015  -7.63278e-17  -0.030819  5.27356e-16  0.000969234  0.00410905  0.00410905  0.789604  0.319885  -0.125657  
CFR_IN  2.08167e-17  7.33727e-05  2.42861e-16  0.0155183  1.38778e-16  4.30211e-16  2.35922e-16  0.795527  0.325454  -0.129232  
A-CFR_IN  -0.0297015  -1.66533e-16  -0.030819  3.88578e-16  0.000969234  0.00410905  0.00410905  0.789604  0.319885  -0.125657  
BPS-CFR  0.000658971  3.86667e-05  0.00012482  5.09954e-05  1.80411e-16  5.48173e-16  2.35922e-16  0.792858  0.323011  -0.129241  
TIPS-CFR  -0.000720287  4.5401e-05  -0.00117003  5.61085e-05  1.80411e-16  5.48173e-16  2.35922e-16  0.794944  0.324449  -0.128173  
IPS-CFR  -0.000720287  4.5401e-05  -0.00117003  5.61085e-05  1.52656e-16  5.48173e-16  2.35922e-16  0.794944  0.324449  -0.128173  
PI  0.143172  0.280815  0.143085  0.313717  0.166092  0.154945  0.154945  3.33067e-16  -0.627344  0.195833  
greed_punisher  -0.208719  -0.140609  -0.142093  -0.128087  -0.281049  -0.26352  -0.26352  1.07188  -4.57967e-16  -0.216667  
FP  0.0118182  0.0858893  0.0127264  0.0968916  0.0659972  0.0556729  0.0556729  0.629948  0.363021  -3.05311e-16  
BR  0.143172  0.285522  0.143085  0.316336  0.166092  0.154945  0.154945  1.07187  0.510026  0.270833  
t = 64
CFR  -1.66533e-16  0.0391317  4.44089e-16  0.0632644  4.31946e-16  2.25514e-16  2.81025e-16  0.212899  0.486276  -0.115239  
A-CFR  -0.0423664  -1.66533e-16  -0.0438106  6.38378e-16  -0.000312152  0.00318447  0.00318447  0.215208  0.489109  -0.112663  
CFR_IN  -6.245e-17  0.0391317  2.08167e-16  0.0632644  2.46331e-16  2.70617e-16  7.28584e-17  0.212899  0.486276  -0.115239  
A-CFR_IN  -0.0423664  -1.8735e-16  -0.0438106  3.19189e-16  -0.000312152  0.00318447  0.00318447  0.215208  0.489109  -0.112663  
BPS-CFR  0.0004261  0.0148901  -9.35514e-05  0.0199944  2.65413e-16  3.43475e-16  8.67362e-17  0.212809  0.486221  -0.115234  
TIPS-CFR  -0.00172563  0.0144722  -0.0014599  0.0179338  2.65413e-16  3.43475e-16  8.67362e-17  0.21286  0.485058  -0.114506  
IPS-CFR  -0.00172563  0.0144722  -0.0014599  0.0179338  2.48065e-16  3.43475e-16  1.49186e-16  0.21286  0.485058  -0.114506  
PI  0.146237  0.295403  0.145576  0.31662  0.132925  0.11745  0.11745  -6.17562e-16  -0.610937  0.270833  
greed_punisher  -0.18017  -0.0910575  -0.109939  -0.0942217  -0.225358  -0.20002  -0.20002  0.561458  -6.17562e-16  -0.264583  
FP  0.00269455  0.111036  0.00339683  0.116459  0.0328301  0.0181781  0.0181781  0.314583  0.391667  -3.05311e-16  
BR  0.146237  0.295403  0.145576  0.320628  0.138774  0.136772  0.136772  0.561458  0.561458  0.270833  
t = 65
CFR  -3.19189e-16  0.0504433  7.07767e-16  0.0520955  6.59195e-16  7.56339e-16  7.56339e-16  0.540507  0.253974  -0.0612832  
A-CFR  -0.0424383  0  -0.0402617  3.60822e-16  -9.92979e-05  0.00490187  0.00490187  0.544486  0.252607  -0.0309669  
CFR_IN  -1.8735e-16  0.0504433  5.20417e-16  0.0520955  4.16334e-16  5.75928e-16  5.75928e-16  0.540507  0.253974  -0.0612832  
A-CFR_IN  -0.0424383  -1.249e-16  -0.0402617  6.93889e-17  -9.92979e-05  0.00490187  0.00490187  0.544486  0.252607  -0.0309669  
BPS-CFR  0.000735131  0.0164954  0.000323982  0.0174567  6.31439e-16  5.75928e-16  5.75928e-16  0.542042  0.254653  -0.0506575  
TIPS-CFR  0.000735131  0.0162425  0.000323982  0.0172517  6.31439e-16  5.75928e-16  5.75928e-16  0.540564  0.255772  -0.0508674  
IPS-CFR  0.000735131  0.0162425  0.000323982  0.0172517  5.06539e-16  5.75928e-16  5.75928e-16  0.540564  0.255772  -0.0508674  
PI  0.148397  0.253573  0.14718  0.271019  0.125968  0.136772  0.136772  2.08167e-16  -0.666667  0.270833  
greed_punisher  -0.158738  -0.0528487  -0.0893262  -0.0287742  -0.170077  -0.165625  -0.165625  0.803385  -6.00214e-16  -0.264583  
FP  -0.00387296  0.129406  -0.00248257  0.136159  0.00209525  7.56339e-16  7.56339e-16  0.518229  0.234896  -3.05311e-16  
BR  0.148397  0.271792  0.14718  0.294434  0.139552  0.139418  0.139418  0.803385  0.423438  0.270833  
t = 66
CFR  -2.56739e-16  0.0385138  7.14706e-16  0.0225237  7.56339e-16  7.56339e-16  7.56339e-16  0.259428  0.435434  0.010221  
A-CFR  -0.028222  -1.05818e-16  -0.0274181  5.70724e-16  0.00227878  0.00775793  0.00775793  0.260644  0.438383  0.062955  
CFR_IN  -9.71445e-17  0.0385138  5.48173e-16  0.0225237  5.75928e-16  5.75928e-16  5.75928e-16  0.259428  0.435434  0.010221  
A-CFR_IN  -0.028222  6.59195e-17  -0.0274181  3.41741e-16  0.00227878  0.00775793  0.00775793  0.260644  0.438383  0.062955  
BPS-CFR  0.000593174  0.0155184  0.000249601  0.0115695  5.75928e-16  5.75928e-16  5.75928e-16  0.262461  0.435376  0.0290532  
TIPS-CFR  0.000593174  0.0153333  0.000249601  0.0114005  5.75928e-16  5.75928e-16  5.75928e-16  0.259643  0.434144  0.0289931  
IPS-CFR  0.000593174  0.0153333  0.000249601  0.0114005  5.75928e-16  5.75928e-16  5.75928e-16  0.259643  0.434144  0.0289931  
PI  0.150738  0.245701  0.149127  0.253306  0.140076  0.139418  0.139418  -6.00214e-16  -0.666146  0.270833  
greed_punisher  -0.143454  -0.145516  -0.0882927  -0.157185  -0.18125  -0.18125  -0.18125  0.423437  -7.35523e-16  -0.264583  
FP  -0.00397625  0.106501  -0.00257315  0.111192  7.56339e-16  7.56339e-16  7.56339e-16  0.257812  0.359375  -3.05311e-16  
BR  0.150738  0.259418  0.149127  0.266968  0.140076  0.139418  0.139418  0.423438  0.535417  0.270833  
t = 67
CFR  -2.08167e-16  0.00998861  8.04912e-16  0.00391368  7.56339e-16  7.56339e-16  7.56339e-16  0.870527  0.268533  0.0181848  
A-CFR  -0.0173755  -2.35922e-16  -0.0161861  6.55725e-16  0.00456703  0.0117668  0.0117668  0.864805  0.267254  0.0420954  
CFR_IN  -5.55112e-17  0.00998861  6.38378e-16  0.00391368  5.75928e-16  5.75928e-16  5.75928e-16  0.870527  0.268533  0.0181848  
A-CFR_IN  -0.0173755  -1.66533e-16  -0.0161861  5.10009e-16  0.00456703  0.0117668  0.0117668  0.864805  0.267254  0.0420954  
BPS-CFR  0.000414723  0.00783107  0.000154565  0.00399058  5.75928e-16  5.75928e-16  5.75928e-16  0.868015  0.269891  0.0243625  
TIPS-CFR  0.000414723  0.00777578  0.000154565  0.00397956  5.75928e-16  5.75928e-16  5.75928e-16  0.869993  0.271322  0.0260067  
IPS-CFR  0.000414723  0.00777578  0.000154565  0.00397956  5.75928e-16  5.75928e-16  5.75928e-16  0.869993  0.271322  0.0260067  
PI  0.153325  0.21227  0.151248  0.22868  0.140076  0.139418  0.139418  -1.94289e-16  -0.655208  0.2375  
greed_punisher  -0.140441  -0.182109  -0.0869557  -0.23183  -0.18125  -0.18125  -0.18125  1.09714  -5.86337e-16  -0.204167  
FP  -0.00405622  0.0809255  -0.00263932  0.0756758  7.56339e-16  7.56339e-16  7.56339e-16  0.71276  0.241667  -6.66134e-16  
BR  0.153325  0.239661  0.151248  0.238518  0.140076  0.139418  0.139418  1.09714  0.452083  0.2375  
t = 68
CFR  -2.15106e-16  -8.16589e-05  8.53484e-16  0.00070244  7.56339e-16  7.56339e-16  7.56339e-16  0.20221  0.440132  -0.0279633  
A-CFR  -0.00813999  -3.46945e-16  -0.00688756  6.59195e-16  0.00711809  0.0125  0.0125  0.204658  0.44314  -0.0428795  
CFR_IN  -6.245e-17  -8.16589e-05  6.80012e-16  0.00070244  5.75928e-16  5.75928e-16  5.75928e-16  0.20221  0.440132  -0.0279633  
A-CFR_IN  -0.00813999  -3.53884e-16  -0.00688756  6.03684e-16  0.00711809  0.0125  0.0125  0.204658  0.44314  -0.0428795  
BPS-CFR  0.000193342  -4.18112e-05  3.79244e-05  -0.00113945  5.75928e-16  5.75928e-16  5.75928e-16  0.202115  0.440074  -0.0279396  
TIPS-CFR  0.000193342  -5.85708e-05  3.79244e-05  -0.00106956  5.75928e-16  5.75928e-16  5.75928e-16  0.202166  0.438942  -0.0274618  
IPS-CFR  0.000193342  -5.85708e-05  3.79244e-05  -0.00106956  5.75928e-16  5.75928e-16  5.75928e-16  0.202166  0.438942  -0.0274618  
PI  0.156248  0.211734  0.153586  0.216383  0.140076  0.139418  0.139418  -7.35523e-16  -0.691667  0.1125  
greed_punisher  -0.136936  -0.147471  -0.0852634  -0.113158  -0.18125  -0.18125  -0.18125  0.535417  -7.97973e-16  -0.107292  
FP  -0.00411045  0.0481512  -0.00267879  0.0462023  7.56339e-16  7.56339e-16  7.56339e-16  0.298958  0.371875  -1.04083e-16  
BR  0.156248  0.21789  0.153586  0.220813  0.140076  0.139418  0.139418  0.535417  0.535417  0.1375  
t = 69
CFR  -2.15106e-16  0.0163569  7.97973e-16  0.0187577  7.56339e-16  7.56339e-16  7.56339e-16  0.52707  0.281038  0.00141666  
A-CFR  -0.00800505  -1.94289e-16  -0.00497033  6.66134e-16  0.0104714  0.0125  0.0125  0.531009  0.278798  -0.00927611  
CFR_IN  -6.245e-17  0.0163569  6.31439e-16  0.0187577  5.75928e-16  5.75928e-16  5.75928e-16  0.52707  0.281038  0.00141666  
A-CFR_IN  -0.00800505  -2.01228e-16  -0.00497033  4.09395e-16  0.0104714  0.0125  0.0125  0.531009  0.278798  -0.00927611  
BPS-CFR  -6.245e-17  0.0162309  0.000119493  0.0148032  5.75928e-16  5.75928e-16  5.75928e-16  0.528586  0.282295  0.00144506  
TIPS-CFR  1.30989e-05  0.0162594  0.000429025  0.0149798  5.75928e-16  5.75928e-16  5.75928e-16  0.527126  0.283915  0.00193425  
IPS-CFR  1.30989e-05  0.0162594  0.000429025  0.0149798  5.75928e-16  5.75928e-16  5.75928e-16  0.527126  0.283915  0.00193425  
PI  0.158674  0.192046  0.154323  0.188559  0.140076  0.139418  0.139418  2.22045e-16  -0.696354  0.1375  
greed_punisher  -0.133971  -0.235241  -0.0847114  -0.110902  -0.18125  -0.18125  -0.18125  0.822396  -4.33681e-16  -0.125  
FP  -0.00413523  0.0188041  -0.00268828  0.00476316  7.56339e-16  7.56339e-16  7.56339e-16  0.491146  0.265104  -1.04083e-16  
BR  0.158674  0.192046  0.154323  0.188559  0.140076  0.139418  0.139418  0.822396  0.446354  0.1375  
t = 70
CFR  -1.94289e-16  0.0170632  8.11851e-16  0.0217957  7.56339e-16  7.56339e-16  7.56339e-16  0.274958  0.418291  -0.0265809  
A-CFR  -0.00389534  -2.63678e-16  -0.00642148  4.71845e-16  0.0125  0.0125  0.0125  0.275526  0.428164  -0.034258  
CFR_IN  -5.55112e-17  0.0170632  6.10623e-16  0.0217957  5.75928e-16  5.75928e-16  5.75928e-16  0.274958  0.418291  -0.0265809  
A-CFR_IN  -0.00389534  1.8735e-16  -0.00642148  4.71845e-16  0.0125  0.0125  0.0125  0.275526  0.428164  -0.034258  
BPS-CFR  0.00182638  0.0169218  0.000924663  0.0156084  5.75928e-16  5.75928e-16  5.75928e-16  0.277875  0.422651  -0.0265464  
TIPS-CFR  0.00177467  0.017366  0.00135645  0.0159492  5.75928e-16  5.75928e-16  5.75928e-16  0.27517  0.420531  -0.0260233  
IPS-CFR  0.00177467  0.017366  0.00135645  0.0159492  5.75928e-16  5.75928e-16  5.75928e-16  0.27517  0.420531  -0.0260233  
PI  0.157606  0.156003  0.15209  0.164341  0.140076  0.139418  0.139418  -5.86337e-16  -0.473437  0.0145833  
greed_punisher  -0.138491  -0.225677  -0.0364464  -0.0835087  -0.18125  -0.18125  -0.18125  0.452083  -6.10623e-16  -0.0583333  
FP  -0.00520371  0.0266818  -0.00492125  0.0326685  7.56339e-16  7.56339e-16  7.56339e-16  0.270833  0.347396  -1.38778e-16  
BR  0.157606  0.158301  0.15209  0.165492  0.140076  0.139418  0.139418  0.452083  0.734635  0.154167  
t = 71
CFR  -2.08167e-17  0.0234825  8.60423e-16  0.0238877  7.56339e-16  7.56339e-16  7.56339e-16  0.848518  0.329732  -0.0159978  
A-CFR  -0.00211521  -1.59595e-16  -0.00410913  7.14706e-16  0.0125  0.0125  0.0125  0.842965  0.32661  -0.0237264  
CFR_IN  3.46945e-17  0.0234825  5.89806e-16  0.0238877  5.75928e-16  5.75928e-16  5.75928e-16  0.848518  0.329732  -0.0159978  
