learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
TIPS-CFR  0.0703083  0.00546138  0.00196095  0.0399292  0.0614541  6.93889e-18  -0.00500919  -0.00225951  0.0104989  -0.0362298  0.00894854  
CSPS-CFR  0.07031  -0.0039014  0.00496398  0.0465189  0.0461391  -0.00470445  1.0842e-18  -0.000540767  0.00281009  -0.0308944  0.00459537  
CFPS-CFR  0.0136873  0.0407886  0.000187458  0.0528923  0.00740989  0.00838921  0.00295648  8.67362e-19  0.0194125  0.0541657  0.0259118  
CFPS-CFR_EX+IN  0.00164076  -0.00513608  -0.0351343  0.0880388  0.000316313  -0.00659139  0.0364056  -0.033128  1.73472e-17  0.0123462  0.0601086  
TIPS-CFR_EX+IN  0.0028053  -0.0120291  -0.0311775  0.0810847  0.00597611  0.0135217  0.0508392  -0.027004  0.000170102  0  0.0782862  
BEHAV-CFR  0.0703443  0.0100479  0.00783801  0.00965587  0.060888  -0.00508418  -0.00468807  0.00258734  0.0125087  -0.0157131  3.13516e-05  
BR  0.0998634  0.135884  0.354275  0.400897  0.133028  0.16271  0.236453  0.327968  0.130351  0.218149  0.253805  
t = 10
CFR  -8.67362e-19  -0.00125982  0.0242561  0.00103485  0.00222359  -0.0100946  0.043209  -0.00476113  0.00112874  -0.01989  -0.0120811  
CFR_EX+IN  -0.000498005  0  0.0199377  0.00728749  0.00194116  0.000600852  0.0486081  -0.0050625  0.00166304  -0.0135818  -0.00374221  
CFR_IN  0.00239225  0.049802  1.60462e-17  0.00366446  0.0107776  0.00803341  0.0214729  -0.0151082  0.0158306  0.00309509  0.00674905  
A-CFR_IN  0.0463152  -0.0796106  0.0316776  1.0842e-17  0.0696583  0.00437746  -0.00106393  0.0104155  0.0303885  -0.0588547  -0.00191808  
BPS-CFR  0.00116406  -0.00266455  0.0347557  0.014863  -2.60209e-18  0.00057656  0.025777  0.0136853  -0.00133975  -0.00832219  0.00228818  
TIPS-CFR  0.0513647  -0.007084  0.0125737  0.0277983  0.0661204  -5.20417e-18  -0.0100873  0.000101509  0.00751996  -0.00584268  0.0016042  
CSPS-CFR  0.0513667  -0.0288332  0.00656919  -0.000453678  0.0421766  0.00237368  -3.46945e-18  -0.000931665  -0.00605496  -0.0200806  0.00186851  
CFPS-CFR  0.00646924  0.0520897  0.00483638  0.0319756  0.0155795  0.00581143  -0.000853686  2.77556e-17  0.0162556  0.00548539  0.00269018  
CFPS-CFR_EX+IN  0.00029151  0.000160083  0.0301669  0.0247142  0.00194246  0.0074364  0.0314158  0.00991469  1.38778e-17  -0.00809229  0.00618226  
TIPS-CFR_EX+IN  0.00644073  -0.00815647  0.0476955  0.0189499  0.0111217  0.0173681  0.0411328  0.0146035  -0.000743005  2.77556e-17  0.0263828  
BEHAV-CFR  0.0513678  0.0244258  0.0117672  0.0143906  0.0501867  -0.00510106  -0.0110262  -0.000236598  0.0127819  0.0645492  1.9082e-17  
BR  0.110495  0.115487  0.30924  0.306507  0.161696  0.184966  0.239214  0.330514  0.114555  0.212617  0.195459  
