learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFR_IN  0.0823576  0.0813064  4.44089e-16  0.34418  0.05629  0.149502  -0.145928  -0.0698958  0.0234797  0.0184036  0.227827  
A-CFR_IN  -0.4153  -0.441709  -0.34418  4.3715e-15  -0.293131  -0.237643  -0.206244  -0.283643  -0.302841  -0.181983  -0.222509  
BPS-CFR  0.0989752  0.103161  -0.05629  0.293131  0  -0.0815163  -0.0595294  -0.305932  -0.000146785  0.17924  -0.173119  
TIPS-CFR  0.0705477  0.106595  -0.149502  0.237643  0.0815163  3.88578e-16  0.0975451  -0.146234  0.241291  0.30786  0.263664  
CSPS-CFR  0.00991625  0.0566194  0.145928  0.206244  0.0595294  -0.0975451  0  0.197319  -0.0438761  -0.243296  0.0390609  
CFPS-CFR  0.303186  0.248011  0.0698958  0.283643  0.305932  0.146234  -0.197319  0  0.288317  -0.0505192  0.376575  
CFPS-CFR_EX+IN  0.0939666  0.0924994  -0.0234797  0.302841  0.000146785  -0.241291  0.0438761  -0.288317  1.66533e-16  0.0876832  -0.203635  
TIPS-CFR_EX+IN  0.135231  0.0543447  -0.0184036  0.181983  -0.17924  -0.30786  0.243296  0.0505192  -0.0876832  2.77556e-17  0.0239178  
BEHAV-CFR  0.0169621  0.060636  -0.227827  0.222509  0.173119  -0.263664  -0.0390609  -0.376575  0.203635  -0.0239178  0  
t = 8
CFR  -1.11022e-16  0.00477885  -0.258226  0.281304  -0.0368954  -0.177133  -0.208186  -0.181997  -0.0736817  -0.364849  -0.188774  
CFR_EX+IN  -0.00477885  5.55112e-17  -0.195847  0.286359  0.011146  -0.310893  -0.130021  -0.179122  -0.0764477  -0.191438  -0.29749  
CFR_IN  0.258226  0.195847  4.44089e-16  0.324126  -0.165983  0.230667  0.266181  -0.0124715  -0.180438  -0.14405  0.486054  
A-CFR_IN  -0.281304  -0.286359  -0.324126  1.33227e-15  -0.204534  -0.171296  -0.215479  -0.232342  -0.216822  -0.198329  -0.225297  
BPS-CFR  0.0368954  -0.011146  0.165983  0.204534  0  0.0591645  0.185495  0.0806569  -0.121191  -0.263324  -0.00908464  
TIPS-CFR  0.177133  0.310893  -0.230667  0.171296  -0.0591645  2.77556e-16  0.424245  -0.152877  0.0418882  -0.305572  0.0298221  
CSPS-CFR  0.208186  0.130021  -0.266181  0.215479  -0.185495  -0.424245  1.11022e-16  -0.308998  -0.10042  -0.562964  0.120206  
CFPS-CFR  0.181997  0.179122  0.0124715  0.232342  -0.0806569  0.152877  0.308998  2.35922e-16  -0.0896189  -0.274214  0.250547  
CFPS-CFR_EX+IN  0.0736817  0.0764477  0.180438  0.216822  0.121191  -0.0418882  0.10042  0.0896189  0  -0.108712  0.00613161  
TIPS-CFR_EX+IN  0.364849  0.191438  0.14405  0.198329  0.263324  0.306403  0.562964  0.274214  0.108712  6.10623e-16  0.0935397  
BEHAV-CFR  0.188774  0.29749  -0.486054  0.225297  0.00908464  -0.0298221  -0.120206  -0.250547  -0.00613161  -0.0935397  2.22045e-16  
t = 9
CFR  2.77556e-17  -0.0390137  -0.107241  0.135857  -0.152955  -0.0221041  -0.0854349  -0.18693  -0.351668  0.0110337  -0.0571509  
CFR_EX+IN  0.0390137  2.77556e-16  -0.0874418  0.14687  -0.16541  0.0530988  -0.16931  -0.127147  -0.182522  -0.186804  -0.0710379  
CFR_IN  0.107241  0.0874418  3.33067e-16  0.318763  -0.0184815  -0.164523  -0.0980494  0.0750689  -0.0564545  -0.0811707  -0.0693338  
A-CFR_IN  -0.135857  -0.14687  -0.318763  1.11022e-15  -0.268759  -0.114277  -0.190956  -0.30007  -0.276309  -0.125744  -0.199666  
BPS-CFR  0.152955  0.16541  0.0184815  0.268759  1.66533e-16  -0.0403382  -0.0182686  0.0888404  -0.0946764  0.0423912  0.032526  
TIPS-CFR  0.0221041  -0.0530988  0.164523  0.114277  0.0403382  4.16334e-16  0.294749  0.113232  -0.214816  -0.166031  -0.0392003  
CSPS-CFR  0.0854349  0.16931  0.0980494  0.190956  0.0182686  -0.294749  1.11022e-16  0.0842153  -0.119211  -0.364239  -0.319962  
CFPS-CFR  0.18693  0.127147  -0.0750689  0.30007  -0.0888404  -0.113232  -0.0842153  3.33067e-16  -0.102549  0.134267  0.184395  
CFPS-CFR_EX+IN  0.351668  0.182522  0.0564545  0.276309  0.0946764  0.214816  0.119211  0.102549  1.94289e-16  0.0329578  0.0839074  
TIPS-CFR_EX+IN  -0.0110337  0.186804  0.0811707  0.125744  -0.0423912  0.166031  0.364239  -0.134267  -0.0329578  4.996e-16  -0.130133  
